entity,correct,incorrect,model,item_id,condition,correct_first,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Japan,Tokyo,Yokohama,mamba-1.4b-hf,48,no_competitor,False,4.277,1.44,1.0,6.91945751453086e-05,-2.09,-21.2,0.23399999999999999,2.6000000000000014,27.986282680000002,23,19.83699,19.83699,1.0,2.047357037202387,46,1271.0919999999999,0,25.994000000000014,188.71819000000002,38,124.44941242090036,172.71462924162728,38
Korea,Seoul,Busan,mamba-1.4b-hf,49,no_competitor,True,4.69,0.8813,1.0,7.29447808009337e-05,-2.426,-22.16,1.5019999999999998,1.1799999999999997,29.89443121,25,6.079999999999998,6.079999999999998,1.0,2.113136148690965,46,1255.1539999999998,35,32.116,70.73100000000001,38,75.47985095485093,95.763940939191,38
Korea,Seoul,Busan,mamba-1.4b-hf,49,no_competitor,False,4.684,0.733,0.5,8.024394158241052e-05,-2.695,-22.11,0.762,1.0100000000000016,29.85098016,32,7.16,7.16,1.0,1.3624321417227865,46,1268.129,35,24.539000000000012,89.81700000000002,46,65.06461346238116,103.76826540610884,38
Russia,Moscow,Saint Petersburg,mamba-1.4b-hf,50,no_competitor,True,4.176,0.9814,1.0,0.00015342129487572875,-1.97,-19.95,1.175,1.7800000000000011,21.2619181,35,8.64,8.64,1.0,3.0349726097552843,46,1319.383,35,66.965,79.064,35,154.52423824220668,105.63123972963781,35
Russia,Moscow,Saint Petersburg,mamba-1.4b-hf,50,no_competitor,False,4.242,1.104,1.0,0.00014072614691809738,-2.156,-20.05,1.1149999999999998,1.4299999999999997,22.0185568,25,6.279999999999998,6.279999999999998,1.0,2.325435160132917,46,1340.248,35,56.076,77.77599999999998,35,140.0554800525566,97.12929922346942,35
Spain,Madrid,Barcelona,mamba-1.4b-hf,51,no_competitor,True,4.105,1.123,1.0,3.8560906952531526e-05,-1.535,-24.11,2.0149999999999997,-1.1400000000000006,23.27191926,27,2.780000000000001,2.780000000000001,0.6875,1.947794993834174,46,1374.769,35,87.725,10.580000000000002,35,65.46590001337435,37.35978652914109,35
Spain,Madrid,Barcelona,mamba-1.4b-hf,51,no_competitor,False,4.28,1.135,1.0,3.650834215618269e-05,-1.964,-24.39,0.7040000000000002,-1.5,25.050689499999997,27,3.7200000000000024,3.7200000000000024,0.7916666666666666,1.5497133936132381,46,1403.588,35,55.97599999999999,19.809999999999995,32,48.826966202069904,43.923786618096365,43
Sweden,Stockholm,Gothenburg,mamba-1.4b-hf,52,no_competitor,True,4.477,0.8843,1.0,2.4819438584299223e-05,-2.457,-27.94,0.3280000000000003,-5.25,27.2800694,27,13.339999999999998,13.339999999999998,0.9791666666666666,1.995693184660003,46,1392.2730000000001,35,1.6720000000000002,287.52200000000005,35,82.301463371498,127.00792708168532,35
Sweden,Stockholm,Gothenburg,mamba-1.4b-hf,52,no_competitor,False,4.438,1.064,0.3333333333333333,2.3943493355680593e-05,-2.873,-27.95,-0.5310000000000001,-5.93,29.7025259,25,13.418999999999999,13.418999999999999,1.0,0.9931242185506881,46,1416.988,35,0.09399999999999986,323.271,35,67.77539086266967,133.71506191428102,44
United Kingdom,London,Birmingham,mamba-1.4b-hf,53,no_competitor,True,3.95,0.918,1.0,0.0007968127490039841,-1.342,-16.08,3.2319999999999998,4.390000000000001,21.01856353,27,0.0,0.0,0.020833333333333332,10.565461500027638,38,967.2180999999999,35,357.0939000000001,0.0,25,164.53007540958274,39.370794071631835,38
United Kingdom,London,Birmingham,mamba-1.4b-hf,53,no_competitor,False,4.21,0.8945,1.0,0.0007930214115781126,-1.695,-15.95,2.008,4.109999999999999,24.833588929999998,27,0.0,0.0,0.020833333333333332,8.343216514358376,46,985.0925000000001,35,314.10849999999994,0.0,25,135.48535363206062,43.6624626703373,38
Arizona,Phoenix,Tucson,mamba-1.4b-hf,54,no_competitor,True,3.639,0.9116,1.0,2.7530765630592185e-05,-0.9785,-25.22,2.6035,-0.33999999999999986,27.506474400000002,24,2.4299999999999997,2.4299999999999997,0.625,3.043693859497565,46,1306.5335,35,126.57749999999999,9.55,32,74.76773780241086,38.287864179448434,38
Arizona,Phoenix,Tucson,mamba-1.4b-hf,54,no_competitor,False,3.902,1.192,1.0,2.8376039272438353e-05,-1.181,-24.7,2.145,-0.029999999999997584,27.307341740000002,24,2.0400000000000027,2.0400000000000027,0.625,2.8547961906446226,46,1318.872,35,115.61799999999997,7.560000000000002,32,66.3673921059906,43.75054890937549,38
Colorado,Denver,Colorado Springs,mamba-1.4b-hf,55,no_competitor,True,4.69,1.176,1.0,9.537434430138292e-05,-2.53,-19.38,0.7510000000000003,-0.4599999999999973,32.04694034,27,4.800000000000001,4.800000000000001,0.8333333333333334,1.9683452949535842,46,1204.099,35,5.108999999999998,115.51399999999994,38,57.08851457132368,46.23021322291756,38
Colorado,Denver,Colorado Springs,mamba-1.4b-hf,55,no_competitor,False,4.54,1.443,1.0,9.453582907922102e-05,-2.354,-19.28,0.984,-0.28000000000000114,29.47589377,27,5.030000000000001,5.030000000000001,0.8333333333333334,2.0986799767581177,46,1212.3159999999998,35,8.676,116.61699999999999,38,59.63295960255134,45.72828134637949,38
Georgia,Atlanta,Augusta,mamba-1.4b-hf,56,no_competitor,True,4.652,0.56,0.5,0.004273504273504274,-2.564,-13.46,-0.238,7.699999999999999,31.806946010000004,27,7.602,7.602,1.0,1.7973189801761449,46,1069.798,35,85.76499999999999,53.8657,31,106.06152870720311,96.5256862204375,31
Georgia,Atlanta,Augusta,mamba-1.4b-hf,56,no_competitor,False,4.574,1.227,0.5,0.00510204081632653,-2.596,-12.33,-0.2190000000000003,8.06,31.28250026,27,4.775999999999999,4.775999999999999,1.0,1.8180983293007205,46,1060.9379999999999,35,86.47999999999999,45.547,46,96.18792879431655,84.79342782130948,13
Hawaii,Honolulu,Hilo,mamba-1.4b-hf,57,no_competitor,True,4.582,1.556,1.0,8.613264427217915e-05,-2.09,-19.45,0.5310000000000001,-2.219999999999999,35.17442452,36,3.629999999999999,3.629999999999999,0.7916666666666666,5.586561186211785,44,1054.851,35,40.363,22.138,15,89.51883806741029,75.43979998482281,41
Hawaii,Honolulu,Hilo,mamba-1.4b-hf,57,no_competitor,False,4.44,1.563,1.0,9.2910898448388e-05,-1.94,-19.16,0.6320000000000001,-1.5599999999999987,31.580963750000002,27,2.9200000000000017,2.9200000000000017,0.6458333333333334,5.731677104637079,44,1041.8760000000002,35,56.454999999999984,15.460000000000012,15,94.34489363905588,70.4301918533391,30
Idaho,Boise,Meridian,mamba-1.4b-hf,58,no_competitor,True,4.13,1.576,1.0,2.91154719618005e-05,-1.557,-23.5,0.9130000000000003,-1.3599999999999994,33.068022209999995,27,8.03,8.03,0.7708333333333334,7.369260015885324,35,1200.1036,35,20.112399999999997,153.06599999999997,31,79.28728260989716,72.49674422172019,26
Idaho,Boise,Meridian,mamba-1.4b-hf,58,no_competitor,False,4.066,1.548,1.0,3.029385034837928e-05,-1.472,-23.36,1.186,-1.1699999999999982,32.594056800000004,27,7.580000000000002,7.580000000000002,0.7708333333333334,7.336150613051068,35,1193.559,35,30.545,153.40099999999998,35,78.33132465071246,63.92997983949332,35
Massachusetts,Boston,Worcester,mamba-1.4b-hf,59,no_competitor,True,4.754,1.231,0.5,2.7463473580138417e-05,-2.672,-24.6,0.8199999999999998,0.8200000000000003,29.874305489999998,27,3.6999999999999993,3.6999999999999993,0.75,1.5422612504784836,46,1300.708,35,192.004,12.950000000000006,34,60.74316558639184,60.31895114980871,38
Massachusetts,Boston,Worcester,mamba-1.4b-hf,59,no_competitor,False,4.69,0.9937,0.5,2.7470263439826387e-05,-2.787,-25.02,0.8360000000000003,0.9499999999999993,30.19119744,27,2.400000000000002,2.400000000000002,0.7083333333333334,1.525098381220075,46,1304.5259999999998,35,198.94400000000005,8.370000000000008,34,59.43771112366413,56.11865961607318,38
Ohio,Columbus,Cleveland,mamba-1.4b-hf,60,no_competitor,True,4.543,2.04,1.0,3.081759068076058e-05,-2.332,-22.67,0.8050000000000002,-4.720000000000002,30.15881937,23,6.629999999999999,6.629999999999999,0.9791666666666666,1.3647278835412662,46,1369.488,35,7.824999999999999,110.65400000000001,40,47.5140453408348,52.36508961037516,40
Ohio,Columbus,Cleveland,mamba-1.4b-hf,60,no_competitor,False,4.594,2.002,1.0,3.08413520848754e-05,-2.395,-22.83,0.96,-4.689999999999998,30.595121419999998,27,6.600000000000001,6.600000000000001,0.9583333333333334,1.3508084900251909,46,1373.62,35,8.397000000000011,99.631,40,48.08274322021073,47.84261003353337,40
Rhode Island,Providence,Warwick,mamba-1.4b-hf,61,no_competitor,True,4.543,2.01,0.5,2.7555041194786585e-05,-2.715,-23.92,-0.6509999999999998,-6.340000000000003,33.15029756,27,13.644400000000001,13.644400000000001,1.0,1.195173762883893,46,1352.993,35,0.0,377.3348180000001,45,53.56023127203396,125.06182973199878,45
Rhode Island,Providence,Warwick,mamba-1.4b-hf,61,no_competitor,False,4.344,1.945,0.3333333333333333,2.885919598279992e-05,-2.613,-23.86,-0.8480000000000001,-6.059999999999999,30.96526625,27,12.105999999999998,12.105999999999998,1.0,1.166119244805941,46,1348.575,30,0.0,378.8758300000001,45,46.314458366769856,123.90233688633484,45
Tennessee,Nashville,Memphis,mamba-1.4b-hf,62,no_competitor,True,4.633,1.785,1.0,4.2107036085729926e-05,-2.379,-21.2,1.2810000000000001,1.4100000000000001,26.20475486,27,1.9000000000000021,1.9000000000000021,0.7083333333333334,1.591929497674854,46,1342.609,35,62.01600000000002,14.46,32,44.5781107092566,30.735407876533483,38
Tennessee,Nashville,Memphis,mamba-1.4b-hf,62,no_competitor,False,4.633,1.721,0.5,4.294425835265825e-05,-2.559,-21.23,0.609,1.379999999999999,25.891056029999998,27,1.4600000000000009,1.1999999999999993,0.7083333333333334,1.0123334596328382,46,1346.8259999999998,35,44.95800000000002,14.350000000000003,32,38.13689619113114,35.45689071070261,37
Australia,Canberra,Sydney,mamba-130m-hf,1,has_competitor,True,5.1226826,0.046364084,0.2,0.0006561679790026247,-3.285675,-97.60115,-1.1588553999999998,20.259339999999995,10.90256109860323,7,4.0303153,4.0303153,1.0,0.2578538583368859,22,2233.4015687,20,494.50252400000005,8.696594100000002,10,4.286708336104226,55.70630361678708,22
Australia,Canberra,Sydney,mamba-130m-hf,1,has_competitor,False,5.082917,0.03252987,0.125,0.0006635700066357001,-3.6397853,-98.34513,-1.5989291999999997,20.957610000000003,10.862765460018746,7,4.171484800000001,4.171484800000001,1.0,0.17466547613426156,22,2245.0317423,20,489.70308000000006,10.603420199999999,10,5.277855289166551,53.73065491997346,19
Brazil,Brasilia,Rio de Janeiro,mamba-130m-hf,2,has_competitor,True,4.552503,0.030811274,1.0,6.425083526085839e-05,-2.023179,-143.84608,0.5244675000000001,-21.799970000000002,8.597466686425673,7,21.799970000000002,21.799970000000002,0.9166666666666666,1.1761629556273072,22,3246.1949999999997,20,6.839605500000001,328.67280500000004,20,37.888847994890845,1.4150443610509418,20
Brazil,Brasilia,Rio de Janeiro,mamba-130m-hf,2,has_competitor,False,4.622757,0.029630601,0.3333333333333333,6.350415952244872e-05,-2.4480486,-144.33235,-0.006153099999999689,-21.82777999999999,8.55837310239096,7,21.82162689999999,21.82162689999999,1.0,0.4512062539088531,22,3260.5106768999995,20,3.1385356999999994,337.02391409999996,20,32.86411993438497,1.3285226130294738,20
Canada,Ottawa,Toronto,mamba-130m-hf,3,has_competitor,True,4.7060747,0.07156507,0.5,8.200754469411185e-05,-2.7715034,-136.50117,-1.0395543999999999,-20.856974000000008,11.096190619619339,10,21.082455600000003,21.082455600000003,1.0,0.6162934144149133,22,3105.1035691,20,0.0,392.20524270000004,20,17.41220642420608,12.140693055628661,20
Canada,Ottawa,Toronto,mamba-130m-hf,3,has_competitor,False,4.53353,0.06367477,0.3333333333333333,8.28363154406892e-05,-3.026159,-136.52835,-1.5599745999999999,-20.725589999999983,10.933717128359486,10,20.39317940000001,20.39317940000001,1.0,0.4382388675753783,22,3110.018755,20,0.0,403.8920448999999,20,14.801390558992185,12.391656296499384,20
India,New Delhi,Mumbai,mamba-130m-hf,4,has_competitor,True,5.1998105,0.033699807,0.14285714285714285,0.0013157894736842105,-3.7659702,-87.58207,-1.0671005,46.906429999999986,10.264167501271674,10,0.0,0.0,1.0,0.21749124508883255,22,1963.1111772,20,1182.118004,2.1091275,17,17.91520250866906,71.72355029698471,17
India,New Delhi,Mumbai,mamba-130m-hf,4,has_competitor,False,5.178214,0.03151495,0.1,0.0013245033112582781,-4.024796,-87.68289,-1.4862670000000002,47.394639999999995,10.607641949113068,10,0.18204599999999926,0.18204599999999926,1.0,0.17092513203029858,22,1972.6251820000002,20,1176.490627,3.1545799999999997,17,19.00526609213772,72.86104826184422,17
Morrocco,Rabat,Marrakesh,mamba-130m-hf,5,has_competitor,True,5.6975145,0.018489726,0.25,0.00012084592145015106,-3.3796523,-131.5057,-0.40846630000000017,-38.490089999999995,10.701196718374147,7,49.5156837,48.2608487,1.0,0.3421920807127193,22,3020.7235032999997,20,1.4475420000000003,868.6937492999999,20,38.994094306185985,10.4675245355576,20
Morrocco,Rabat,Marrakesh,mamba-130m-hf,5,has_competitor,False,5.6629677,0.015655784,0.125,0.0001199760047990402,-3.9133537,-131.88165,-0.9494934000000002,-38.700320000000005,10.596484098128618,7,49.00086659999999,47.80510159999999,1.0,0.17402843620372502,22,3029.8963817000003,20,0.6629896999999998,879.2830463999999,20,36.4037530428039,11.38049270926118,20
New Zealand,Wellington,Auckland,mamba-130m-hf,6,has_competitor,True,4.737561,0.049942724,0.5,7.505253677574302e-05,-1.937511,-137.81105,-0.02693560000000006,0.6017500000000098,10.697519337618242,7,2.108574400000011,0.8448943999999885,1.0,0.7601012212731917,22,3189.9667020999996,20,58.82713239999998,4.61498560000001,1,8.349341519107423,11.252021697154639,18
New Zealand,Wellington,Auckland,mamba-130m-hf,6,has_competitor,False,4.802,0.04241029,0.5,7.475517679599313e-05,-2.5700064,-138.23257,-0.8976478000000001,0.618569999999977,10.646118751832454,7,2.021938199999999,2.021938199999999,1.0,0.6320438781357155,22,3204.8758142,20,48.802665999999945,9.243531400000029,1,6.553426287600868,19.06890530457822,18
Pakistan,Islamabad,Karachi,mamba-130m-hf,7,has_competitor,True,4.9859476,0.024652831,0.25,0.00010873110796999022,-2.849547,-131.93127,-0.036777599999999744,-22.598680000000016,9.212184094118303,7,22.561902400000015,22.561902400000015,1.0,0.3186515827809036,22,2918.862026,20,7.526811999999995,344.0052226,18,40.49931269256295,4.0054584541872575,19
Pakistan,Islamabad,Karachi,mamba-130m-hf,7,has_competitor,False,4.8746834,0.025412021,0.3333333333333333,0.00010828370330265295,-2.7829022,-131.91924,-0.3697166000000003,-22.498810000000006,9.187391233955507,7,22.129093400000006,22.129093400000006,1.0,0.4156693624425653,22,2924.3338196000004,20,6.193688599999997,356.4968206,18,42.387585914791664,4.58504303312094,19
South Africa,Pretoria,Johannesburg,mamba-130m-hf,8,has_competitor,True,5.119408,0.032441616,0.125,6.630860022544923e-05,-4.102483,-142.18591,-1.0879902000000001,-4.171379999999999,10.324190647514612,7,13.633109800000007,13.633109800000007,1.0,0.1578147557543009,22,3333.339589,20,11.235619999999983,145.6405392,12,6.170933859295657,18.479390253785795,19
South Africa,Pretoria,Johannesburg,mamba-130m-hf,8,has_competitor,False,5.0242634,0.035475142,0.07142857142857142,6.656017039403621e-05,-4.471712,-142.09605,-1.8459169000000002,-3.876800000000003,10.31192150481022,7,12.769813100000013,12.769813100000013,1.0,0.09610699906958926,22,3340.171495,20,7.603519999999975,157.1120249,12,1.1807469956058028,19.54040783084099,19
Switzerland,Bern,Zurich,mamba-130m-hf,9,has_competitor,True,4.585383,0.051423103,0.3333333333333333,0.0004847309743092584,-2.9222758,-102.99849,-1.5135802999999999,37.687989999999985,9.582628436066083,6,0.0,0.0,1.0,0.5272654305989672,22,2497.4752104,20,762.7406784,1.5135802999999999,6,30.788545822345927,40.262429196493144,19
Switzerland,Bern,Zurich,mamba-130m-hf,9,has_competitor,False,4.3989964,0.052522335,0.2,0.00048567265662943174,-3.1065905,-103.146286,-1.8533821,37.77964399999999,9.455246519125332,6,0.0,0.0,1.0,0.39278225283954243,21,2509.1752155,20,753.2256709999998,1.8533821,6,21.12351835586,38.83869044635659,19
Turkey,Ankara,Istanbul,mamba-130m-hf,10,has_competitor,True,4.6649094,0.026218366,1.0,4.9544193420531116e-05,-1.9090073,-151.41217,0.4381980999999999,-16.797470000000004,8.529353287529608,6,17.796539999999993,17.796539999999993,0.875,1.0559749440496713,22,3428.0815973,20,6.98428409999999,225.6715250000001,19,16.407563123019898,0.76436715239866,19
Turkey,Ankara,Istanbul,mamba-130m-hf,10,has_competitor,False,4.624552,0.021386173,1.0,5.009016229212583e-05,-1.8677702,-151.84312,0.4190558999999998,-16.376800000000003,8.485993550010717,6,17.337430000000012,17.337430000000012,0.875,1.0658916498288404,22,3427.7405057,20,6.5649724,228.49575600000003,19,18.40941030086789,0.8139723072220417,19
United Arab Emirates,Abu Dhabi,Dubai,mamba-130m-hf,11,has_competitor,True,4.6238146,0.037001774,1.0,0.00013609145345672293,-1.7884448,-126.37913,0.36536020000000025,-5.71314000000001,9.034494779171347,7,6.6513300000000015,6.6513300000000015,0.7083333333333334,1.1807203666117245,22,2949.7615960000003,20,27.924848699999988,67.60202000000002,17,10.922063123882136,6.9790217921159865,18
United Arab Emirates,Abu Dhabi,Dubai,mamba-130m-hf,11,has_competitor,False,4.60093,0.03090963,0.5,0.0001359064963305246,-2.1428502,-126.705124,-0.31803519999999974,-5.849403999999993,9.058206312553418,7,6.3437248000000155,6.3437248000000155,1.0,0.6550935645973034,22,2950.8331368,20,16.9974786,72.30754420000001,17,10.116303045798745,7.1970740762711,18
Alabama,Montgomery,Birmingham,mamba-130m-hf,12,has_competitor,True,5.548592,0.09177105,0.25,0.00011265067027148812,-3.1658688,-129.0776,1.1169852000000002,-2.312509999999989,11.593824662997049,7,6.751589999999993,4.318510000000003,0.8333333333333334,0.28574506068689276,22,3022.6567788,20,21.99256820000003,45.19216999999999,12,17.532911795180787,5.882958267587015,19
Alabama,Montgomery,Birmingham,mamba-130m-hf,12,has_competitor,False,5.5845475,0.09041755,0.16666666666666666,0.00011316057485572027,-3.5352416,-129.02382,0.4205855999999999,-2.2245999999999952,11.744890785504976,7,6.746700000000004,4.348530000000011,0.9583333333333334,0.19351248504059587,22,3030.1192216,20,11.89971460000002,51.102365000000006,12,11.375374733152817,5.5752957143515545,19
Alaska,Juneau,Anchorage,mamba-130m-hf,13,has_competitor,True,5.621498,0.039731238,0.3333333333333333,0.00030385900941962927,-3.1750586,-112.796936,-0.3437576,-40.58429600000001,11.182789413286303,9,45.422978400000005,45.422978400000005,1.0,0.4362115649863604,22,2508.5944276,20,0.9772643999999993,811.6394706,20,32.34713640671932,40.89544451539584,21
Alaska,Juneau,Anchorage,mamba-130m-hf,13,has_competitor,False,5.532258,0.04225546,0.3333333333333333,0.0003031221582297666,-3.4357843,-112.78307,-1.0471686999999998,-40.59310599999999,11.112696558999009,9,44.5290813,44.5290813,1.0,0.4141841841581909,22,2524.2110639,20,0.0,833.9063842999999,20,28.860463848027443,43.491061215512346,21
California,Sacramento,Los Angeles,mamba-130m-hf,14,has_competitor,True,5.3290167,0.077606216,0.14285714285714285,9.171787581399614e-05,-3.5591247,-132.43056,-0.5697020999999998,-21.807120000000012,10.932223145399162,7,25.436277899999993,22.234837900000002,1.0,0.1909294969888288,22,3065.2936607,20,0.0,437.9458188,20,25.199116541667856,3.531547825587971,20
California,Sacramento,Los Angeles,mamba-130m-hf,14,has_competitor,False,5.246658,0.08488113,0.1,9.214891264283081e-05,-3.78949,-132.01404,-1.0104064999999998,-21.469189999999998,10.872140268189728,7,24.976043499999992,23.159463500000005,1.0,0.137604750224139,22,3075.887802,20,0.0,450.4080665,20,25.952253076224913,4.062376255814675,20
Connecticut,Hartford,Bridgeport,mamba-130m-hf,15,has_competitor,True,5.5754566,0.13937339,0.5,8.017317405596088e-05,-2.7709231,-135.69553,3.0435219,-9.934839999999994,11.716267157532485,10,21.726,21.726,0.9583333333333334,0.5283263736008481,22,3300.8254466,20,5.734580399999999,348.3178060000001,20,31.234307877377073,8.6643366967531,20
Connecticut,Hartford,Bridgeport,mamba-130m-hf,15,has_competitor,False,5.6375117,0.16420396,0.3333333333333333,8.027614995584812e-05,-2.9213502,-135.14893,2.4127048,-10.139706000000004,12.023525757271422,10,22.70783999999999,22.70783999999999,0.9583333333333334,0.35387472575709455,22,3314.4099482,20,3.9696678000000016,364.73137299999985,20,30.589672840927314,9.638438031284764,20
Delaware,Dover,Wilmington,mamba-130m-hf,16,has_competitor,True,5.588238,0.100961536,0.14285714285714285,7.628346937218705e-05,-3.5030909,-136.78796,-0.7496965000000002,-32.79894,11.981927861593622,10,37.1477835,33.9040435,1.0,0.18349790138295483,22,3167.4379832,20,0.0,647.2572168,20,31.361745111583353,2.2242800368499354,20
Delaware,Dover,Wilmington,mamba-130m-hf,16,has_competitor,False,5.4993057,0.099650815,0.1111111111111111,7.606298014756218e-05,-3.6890714,-136.56279,-1.4219539,-32.73414000000001,11.907805647277119,10,37.692206099999986,37.692206099999986,1.0,0.14376079184951157,22,3183.1141264000003,20,0.0,672.8400429000001,20,31.44723240735497,8.733975428785465,20
Florida,Tallahassee,Jacksonville,mamba-130m-hf,17,has_competitor,True,5.4645576,0.04355038,0.125,0.00012983640612827837,-3.6237433,-127.6883,0.45143099999999947,7.776800000000009,11.080862424080566,7,0.049784700000000015,0.049784700000000015,1.0,0.1663607136076176,22,3021.7889262999997,20,189.12524200000001,0.049784700000000015,10,4.38030274677431,19.51493629864973,18
Florida,Tallahassee,Jacksonville,mamba-130m-hf,17,has_competitor,False,5.4435263,0.03190756,0.1111111111111111,0.0001288992008249549,-3.8106074,-128.48405,0.039760600000000146,8.090229999999991,10.852074858870829,7,0.5611781999999996,0.5611781999999996,1.0,0.15325013341959132,22,3023.318309,20,182.3362216,0.5611781999999996,10,6.8357177867319265,20.468872557805057,18
Illinois,Springfield,Chicago,mamba-130m-hf,18,has_competitor,True,5.15547,0.1110616,1.0,0.00011102475852115021,-1.9608476,-128.86041,0.8472823999999999,-25.737589999999997,11.313789526982234,10,43.455690000000004,38.48940999999999,0.9583333333333334,1.087665757914308,22,3126.099473,20,2.9878245000000003,679.7023039999999,20,57.53363249606906,12.965173077946654,20
Illinois,Springfield,Chicago,mamba-130m-hf,18,has_competitor,False,5.125681,0.114366904,1.0,0.00011210762331838565,-1.8649749,-128.38802,0.9533121000000002,-25.580075000000008,11.276039108296192,10,43.48271,38.5351,0.9583333333333334,1.0955986460830842,22,3129.0619769000004,20,3.2733577000000005,685.141155,20,53.52996916045358,10.953393405191187,20
Kansas,Topeka,Wichita,mamba-130m-hf,19,has_competitor,True,5.4142466,0.05906385,0.3333333333333333,0.02,-2.9402945,-40.58785,0.05342480000000016,13.259367999999995,10.852702985405717,9,0.0,0.0,0.041666666666666664,2.2843926040606854,20,959.9233640999998,19,356.97574209999993,0.0,4,201.66747178501615,7.141530514786231,2
Kansas,Topeka,Wichita,mamba-130m-hf,19,has_competitor,False,5.327791,0.06685125,0.2,0.02,-3.2342942,-40.39871,-0.7507592000000001,13.311957,10.696109684030285,21,0.0,0.0,1.0,1.5802210238828753,20,966.3248754000001,19,343.0472571,1.4875718000000004,13,183.9126724583696,8.678492727349848,2
Kentucky,Frankfort,Louisville,mamba-130m-hf,20,has_competitor,True,5.6415987,0.09358102,0.07142857142857142,0.0005047955577990914,-4.3254733,-102.02304,-1.5626296999999996,29.95572,11.360602900821695,9,0.0,0.0,1.0,0.26759711581184736,21,2370.2882156,19,865.5271937000002,1.5626296999999996,17,18.386637052065165,45.58673806773881,19
Kentucky,Frankfort,Louisville,mamba-130m-hf,20,has_competitor,False,5.486863,0.07984391,0.05,0.0005091649694501018,-4.6120706,-102.27,-1.9254189,30.38772999999999,11.07309580278171,7,0.0,0.0,1.0,0.20253075716929758,21,2380.2316619000003,20,851.7238112000001,1.9254189,17,23.47865183972225,54.98464774349457,19
Louisiana,Baton Rouge,New Orleans,mamba-130m-hf,21,has_competitor,True,5.4198756,0.06834802,0.2,0.025,-3.1396604,-39.33487,-0.07084659999999987,46.751929999999994,11.509969901712054,10,0.0,0.0,1.0,1.235743433327531,20,969.7186510000001,19,975.5615617,0.07084659999999987,15,309.31191797413527,15.177124655844965,3
Louisiana,Baton Rouge,New Orleans,mamba-130m-hf,21,has_competitor,False,5.378437,0.06247572,0.2,0.024390243902439025,-3.2131567,-39.49001,-0.4319991999999999,46.82764,11.533231242464936,10,0.0,0.0,1.0,1.215571892665926,20,974.9564772,19,961.4432349000001,0.4319991999999999,3,302.8275000703006,15.00206080847181,3
Maine,Augusta,Portland,mamba-130m-hf,22,has_competitor,True,5.7435503,0.07301787,0.1,0.0004284490145672665,-4.1182213,-104.603134,-1.8247149,16.113296000000005,11.460109049516888,10,0.0,0.0,1.0,0.1617405761699097,22,2443.7896183000003,20,463.14592600000003,2.2108292,12,14.40539428042407,27.198318920478084,16
Maine,Augusta,Portland,mamba-130m-hf,22,has_competitor,False,5.663372,0.058982726,0.08333333333333333,0.00042918454935622315,-4.360484,-105.024,-2.2495153999999995,16.143599999999992,11.570883052886796,6,0.0,0.0,1.0,0.1373452347669832,22,2453.842245,20,451.4920689999999,3.443940899999999,12,10.329960509472237,28.030740083405103,19
Maryland,Annapolis,Baltimore,mamba-130m-hf,23,has_competitor,True,5.3060393,0.07881659,0.16666666666666666,0.00031269543464665416,-3.587362,-110.41563,-1.0430374000000002,4.398526000000004,10.693995007123059,10,0.0,0.0,1.0,0.2855232716120226,21,2584.2413644999997,20,234.63264010000003,1.0430374000000002,15,16.90437432605128,27.394582632652213,19
Maryland,Annapolis,Baltimore,mamba-130m-hf,23,has_competitor,False,5.176155,0.059320703,0.09090909090909091,0.00031486146095717883,-3.9583948,-110.78218,-1.6705704000000003,4.6689599999999984,10.603226463876,10,0.0,0.0,1.0,0.1841204098039219,21,2590.6211178000003,20,221.4527379999999,1.9654849000000003,5,13.208705660837524,26.28781414577627,19
Michigan,Lansing,Detroit,mamba-130m-hf,24,has_competitor,True,5.2605553,0.07173994,1.0,8.063215610385422e-05,-2.0753796,-135.63762,1.1518249999999997,-21.93499,10.7602502608293,10,38.60883000000001,38.60883000000001,1.0,1.0440944824148592,22,3277.5000851,20,1.1518249999999997,569.9344099000001,9,34.755956925536395,12.005681526982803,20
Michigan,Lansing,Detroit,mamba-130m-hf,24,has_competitor,False,5.466299,0.06322523,1.0,8.078849571820973e-05,-2.7439244,-135.9149,0.4317511999999999,-22.033999999999992,10.83830620482554,10,38.50313,38.50313,1.0,1.0279963141997064,22,3292.2954674,20,0.4317511999999999,586.873588,20,29.349322783681792,12.130258433704743,20
Minnesota,St. Paul,Minneapolis,mamba-130m-hf,25,has_competitor,True,5.225652,0.08977693,1.0,0.003787878787878788,-2.2443125,-69.20379,0.7980724000000001,66.52177,10.486840017849577,21,0.0,0.0,0.041666666666666664,1.2953371695022475,22,1606.4031255,19,1668.4843134,0.0,13,103.53225384404107,59.67082972605013,18
