entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Alabama,Montgomery,Birmingham,gpt2-xl,12,has_competitor,5.03468,7.499656,0.2,0.00101010101010101,-3.468958,-8.973373,-1.4620582000000004,-0.4906750000000013,280.46267093999995,28,4.960509999999999,4.960509999999999,1.0,3.8966999667193107,42,362.92411030000005,27,0.6671829999999996,108.69857289000004,41,26.812861998752442,99.57361676047957,8
Alaska,Juneau,Anchorage,gpt2-xl,13,has_competitor,5.458196,7.700571,0.25,0.00046490004649000463,-3.3336663,-9.712656,-1.0280375,-2.2702800000000005,260.470939331,28,22.351137844,22.351137844,1.0,0.8541765543260048,45,567.2949090000001,38,19.3941765,297.4559978661,38,63.9962792134979,254.47844124032736,38
California,Sacramento,Los Angeles,gpt2-xl,14,has_competitor,5.483844,7.1896515,0.07692307692307693,0.00030921459492888067,-4.365199,-10.339804,-0.4926644999999996,-1.6111240000000002,322.8099714,34,1.8977324999999987,1.8977324999999987,1.0,6.022543606851764,29,347.4907684,28,3.556439,36.66718449999999,28,32.287402015499595,45.444436772759296,28
Connecticut,Hartford,Bridgeport,gpt2-xl,15,has_competitor,5.509218,7.3507996,0.16666666666666666,0.0002642007926023778,-3.7413695,-10.468234,2.4858445000000002,1.4523149999999987,292.8284492,28,1.2948660000000007,0.6118450000000006,0.3958333333333333,12.754015202994536,35,341.16495249,28,169.10083841,7.674650499999997,28,152.92137300460192,35.237550924619185,28
Delaware,Dover,Wilmington,gpt2-xl,16,has_competitor,4.9660177,7.5047674,0.0625,0.0025252525252525255,-4.961752,-8.081965,-1.5755133999999997,1.785622,287.76319508,32,2.56640457,2.56640457,1.0,4.852473120734343,32,327.8486063,27,38.51315990000001,47.49760345999999,17,31.00656181806444,64.12454504947753,11
Florida,Tallahassee,Jacksonville,gpt2-xl,17,has_competitor,5.4203253,7.356489,0.14285714285714285,0.006535947712418301,-3.5415244,-7.23581,0.6500373000000002,1.4680690000000007,286.55993894,28,2.9383942999999997,2.9383942999999997,0.9791666666666666,3.0545321983047797,28,315.7457904,27,58.55560779999999,30.671093599999995,38,60.796271774553894,81.18612390150889,14
Illinois,Springfield,Chicago,gpt2-xl,18,has_competitor,5.112571,7.168647,0.3333333333333333,0.01818181818181818,-2.663657,-6.288023,-0.3285400000000003,1.8748230000000001,275.13162173,28,1.9716739099999998,1.9716739099999998,1.0,11.009419503638917,28,248.2953372,25,18.050786000000006,25.920218339999995,21,41.582437471773844,80.57463155568455,25
Kansas,Topeka,Wichita,gpt2-xl,19,has_competitor,5.401993,7.716666,0.05555555555555555,0.00037537537537537537,-4.716825,-9.950244,-0.4384439999999996,-0.5788989999999998,273.60237132,28,15.756000699999998,15.756000699999998,1.0,0.3106981895419004,45,527.227408,38,18.4612865,202.37680459999996,38,58.16269507278416,191.10069551999638,38
Kentucky,Frankfort,Louisville,gpt2-xl,20,has_competitor,5.42134,7.5740995,0.027777777777777776,0.00010704345964461572,-5.746518,-11.646331,-2.9190868,-3.0353019999999997,284.90295739,29,12.4449634,12.4449634,1.0,0.11079593801948548,45,566.1127593,41,0.0,278.6045134000001,41,37.41527011566053,193.01682192960547,41
Louisiana,Baton Rouge,New Orleans,gpt2-xl,21,has_competitor,5.663911,7.538333,0.14285714285714285,0.0008382229673093043,-3.791161,-9.146046,-0.6973909999999997,-0.5745280000000008,283.87589783,28,2.5670079999999995,1.72016,1.0,15.342646670143482,33,317.41210992000003,28,116.00850908,53.274607700000004,32,144.50911594497958,67.51054028789815,32
Maine,Augusta,Portland,gpt2-xl,22,has_competitor,5.3362694,7.6002355,0.1,0.0009737098344693282,-4.173799,-9.012951,-1.9385008,0.6039100000000008,282.67483287799996,28,0.37128700000000014,0.37128700000000014,1.0,5.321544013091759,32,398.79956880000003,38,1.3468915000000008,52.487408349999995,32,26.735486543594682,52.095785146313844,32
Maryland,Annapolis,Baltimore,gpt2-xl,23,has_competitor,5.1831203,7.5085363,0.09090909090909091,0.0008032128514056225,-4.240588,-9.197426,-1.4015339999999998,-0.09498400000000018,283.66768867,32,10.396418680000002,10.396418680000002,1.0,0.8425740811556341,41,444.3796013,38,0.0,185.53208900499996,38,40.552639666990906,159.99405959262504,12
Michigan,Lansing,Detroit,gpt2-xl,24,has_competitor,5.327817,7.217672,0.14285714285714285,0.00016594756057085962,-3.699606,-11.086379,-0.8403793000000004,-1.286715000000001,288.74678914000003,32,2.8487196999999984,2.3182256999999993,1.0,6.802402555150504,35,413.9412408,28,0.0,115.96181920000002,46,20.224181020873843,43.75115366396807,22
Minnesota,St. Paul,Minneapolis,gpt2-xl,25,has_competitor,5.404888,7.5287766,0.125,0.0021008403361344537,-3.7651587,-8.289256,-0.9673877000000002,0.3118079999999992,271.80739522,28,11.55465491,11.55465491,1.0,1.340970224452171,46,415.0504807,41,18.859483500000003,159.14811643299998,43,50.2560068150149,155.75563331640228,19
Montana,Helena,Billings,gpt2-xl,26,has_competitor,4.914714,7.659473,0.5,0.0008410428931875525,-2.0319579,-9.130285,1.5644163999999998,-0.21950700000000012,265.78588824400003,28,4.099839000000001,4.099839000000001,0.5208333333333334,12.780702691693044,40,358.63013044,27,196.80715456,50.651776,28,165.31030861666275,70.86649984341368,28
Nebraska,Lincoln,Omaha,gpt2-xl,27,has_competitor,4.643606,7.5069513,1.0,0.013157894736842105,-1.7210026,-6.5292053,0.36153789999999986,0.7812177,262.01733239,28,9.02225451,9.02225451,1.0,7.08331014261596,46,313.3772884,43,36.3844533,107.77806206000002,43,53.64764085132184,131.49650504013727,31
Nevada,Carson City,Las Vegas,gpt2-xl,28,has_competitor,5.006357,7.6100645,0.07692307692307693,8.21962847279303e-05,-4.5004005,-12.024746,-2.0823374999999995,-3.384272000000001,278.69784228,28,7.4160229,7.4160229,1.0,1.1900001210898046,40,494.2028308,43,2.918324499999999,187.43924679999998,43,20.197057722079315,142.13365973545416,8
New Hampshire,Concord,Manchester,gpt2-xl,29,has_competitor,5.3677144,7.428528,0.07692307692307693,0.0001603077909586406,-4.489195,-11.111786,-0.36708939999999934,-0.7228870000000001,317.668933,28,1.5872426000000015,1.5872426000000015,1.0,3.531089570485415,37,380.866355,28,23.4443353,18.091541699999993,34,53.675640006409466,60.5112465550958,34
New Jersey,Trenton,Newark,gpt2-xl,30,has_competitor,5.5702457,7.31155,0.01282051282051282,0.0001751927119831815,-6.5171156,-10.998903,-2.9689866000000005,-0.4269110000000005,310.58058555,32,4.963883409999999,4.963883409999999,1.0,0.3746452776076018,34,470.4860367,27,0.0,166.81878236,17,23.75611111837781,109.71533425649014,17
New Mexico,Santa Fe,Albuquerque,gpt2-xl,31,has_competitor,5.025069,7.693304,0.2,0.0024271844660194173,-3.6457193,-8.074653,-1.4210883,-0.1478035999999996,260.71649894760003,28,9.395353343250001,9.395353343250001,1.0,3.087061846893169,41,411.24144320000005,41,13.664857000000003,151.17965672230002,44,30.01982346750321,138.49689313495898,41
New York,Albany,New York,gpt2-xl,32,has_competitor,5.547776,7.0607033,0.010526315789473684,0.0024691358024691358,-6.6784787,-8.281101,-2.7055583000000003,-0.07458100000000023,344.57847230000004,30,0.0,0.0,1.0,1.13486147395613,29,351.7183631,28,3.5570102000000006,41.6682756,13,27.001076495261252,84.61566898590453,13
North Carolina,Raleigh,Charlotte,gpt2-xl,33,has_competitor,5.056212,7.406536,1.0,0.0013315579227696406,-2.208768,-8.746489,0.7426099000000002,0.013169999999998794,271.98184523,28,1.0812110000000015,0.8834314999999999,0.6458333333333334,18.742341327831852,29,284.86729643999996,28,28.811037059999997,10.747517100000001,28,47.88733116413611,33.6850563761207,28
North Dakota,Bismarck,Fargo,gpt2-xl,34,has_competitor,4.948242,7.6638746,0.3333333333333333,0.001584786053882726,-2.6153195,-8.497855,0.2609024999999998,3.12514,277.10647904999996,32,15.081639130000001,15.081639130000001,1.0,0.9782234861052717,45,462.721109,44,89.0483764,181.81958686800002,45,73.7190471248739,177.71084344182893,40
Oregon,Salem,Portland,gpt2-xl,35,has_competitor,5.0681305,7.5428233,0.125,0.0004657661853749418,-4.013317,-9.756109,-1.8911197999999998,-0.27530300000000096,281.45154083,30,4.632262170000001,4.632262170000001,1.0,3.410131142036253,33,396.9305233,27,10.7008555,100.51223896599998,41,24.847650057546947,97.8102903566669,21
Pennsylvania,Harrisburg,Philadelphia,gpt2-xl,36,has_competitor,5.344685,7.3947773,0.1,0.0012195121951219512,-3.9683545,-8.847835,-1.175941,-0.31400499999999987,295.24602732,33,6.72358087,6.72358087,1.0,1.4035608353607594,34,386.1170265,38,3.1054364999999997,127.60100806,38,44.98619790713812,126.0297797919422,38
South Dakota,Pierre,Sioux Falls,gpt2-xl,37,has_competitor,5.2125382,7.6810455,0.07692307692307693,0.0002673082063619353,-4.489826,-10.358116,-2.0320785,-0.603212000000001,274.83244524,32,13.703380288000002,13.703380288000002,1.0,0.4690347088208813,45,569.5393002,41,3.6260030000000008,241.07982321799997,41,44.900392155047506,157.97712235733368,41
Texas,Austin,Houston,gpt2-xl,38,has_competitor,5.121602,7.3350058,0.3333333333333333,0.0017094017094017094,-2.6510568,-8.52946,1.6848941999999996,-0.05509200000000014,291.9210279,28,2.067672999999999,2.034483,0.8333333333333334,10.60119931424431,38,320.14036649999997,28,8.720084799999999,34.54258080000001,38,47.36038003850651,44.98291469924926,38
Vermont,Montpelier,Burlington,gpt2-xl,39,has_competitor,5.2040153,7.755634,0.05555555555555555,0.003436426116838488,-5.158763,-7.8029017,-2.5816940000000006,0.024719800000000625,282.84671144,32,10.366271139999998,10.366271139999998,1.0,1.1172860759501466,39,418.08051539999997,41,2.051103499999999,163.83192934199997,41,51.90028396545967,148.55484344752588,13
Virginia,Richmond,Virginia Beach,gpt2-xl,40,has_competitor,5.202119,7.434299,0.3333333333333333,0.00046040515653775324,-2.7203155,-9.818455,1.8703060000000002,-2.1711486000000004,310.77213059999997,34,3.301198300000001,3.301198300000001,0.8333333333333334,12.086761321977868,38,324.69970345,28,14.3680797,79.02545547000003,37,48.00079246649766,47.68335308247135,37
Washington,Olympia,Seattle,gpt2-xl,41,has_competitor,5.472416,7.2997866,0.0021645021645021645,0.002079002079002079,-8.631115,-8.384939,-2.284623,0.49787400000000126,330.6940813,32,0.07521940000000082,0.07521940000000082,1.0,0.32884485909196914,29,426.62232670000003,29,4.176385999999998,49.176814199999995,14,32.345184628311614,66.96772520966128,14
Wisconsin,Madison,Milwaukee,gpt2-xl,42,has_competitor,4.463556,7.5025997,1.0,0.001002004008016032,-1.2698462,-9.003164,1.9930325,-0.5785789999999995,285.00363523,32,2.6969412000000004,2.6969412000000004,0.9166666666666666,9.669257604399863,42,318.99937487,28,6.67853204,51.252452680000005,38,29.787323285825412,54.77446355946002,33
Austria,Vienna,Graz,gpt2-xl,43,no_competitor,4.3855476,7.5687466,1.0,0.010526315789473684,-1.2497995,-6.883254,3.9252045000000004,2.078582999999999,261.999734907,29,0.0,0.0,0.020833333333333332,19.543086373212958,28,231.9777496947,28,314.7852593053,0.0,28,258.0429497664489,67.2651640859496,34
Egypt,Cairo,Alexandria,gpt2-xl,44,no_competitor,3.81605,7.0053525,1.0,0.0035842293906810036,-0.9916218,-7.9188976,1.0330409,1.9519823999999995,256.707327794,29,0.0,0.0,0.020833333333333332,19.390265574583292,28,246.95180188300003,28,134.697326317,0.0,30,84.45108084573008,18.53672345475213,30
France,Paris,Marseille,gpt2-xl,45,no_competitor,5.352482,7.3014545,0.3333333333333333,0.014925373134328358,-2.4496505,-6.587311,3.2890208,2.21565,292.39972804,32,0.746887000000001,0.0,0.041666666666666664,17.838219249066775,29,236.02851412,32,140.90251548000003,0.746887000000001,13,106.0053631425279,20.565597125351985,32
Germany,Berlin,Hamburg,gpt2-xl,46,no_competitor,5.5414352,7.637597,1.0,0.002044989775051125,-1.9399655,-8.251299,2.5088814999999998,-0.18417749999999877,297.37970273999997,34,0.5904619999999987,0.5904619999999987,0.5625,18.41994284195188,29,288.20490285,28,45.23052065,5.789603899999997,34,59.54895429534049,21.195281668378925,34
Italy,Rome,Milan,gpt2-xl,47,no_competitor,5.2402086,7.50268,1.0,0.0072992700729927005,-1.7159286,-7.160654,1.921381,0.6975632000000003,293.48571555,29,0.0,0.0,0.020833333333333332,18.27843107582327,29,242.63570339,29,92.67831951000001,0.0,29,76.53224090342854,20.87973078453562,27
Japan,Tokyo,Yokohama,gpt2-xl,48,no_competitor,4.846475,7.4911413,1.0,0.02631578947368421,-1.4369818,-5.9286385,3.7615271999999997,2.6118354999999998,262.816707196,29,0.0,0.0,0.020833333333333332,21.587207620636107,26,235.090248975,20,175.31255062499997,0.0,30,118.71159479191496,11.160936794138594,30
Korea,Seoul,Busan,gpt2-xl,49,no_competitor,4.9238605,7.449981,1.0,0.0024875621890547263,-1.4279596,-8.162691,3.8178389999999993,2.771986,268.421100182,32,0.9727979999999992,0.0,0.2708333333333333,17.68064912990481,30,291.48906933119997,29,277.8872872688,3.4843394999999973,29,225.770780833723,41.122188744119356,29
Russia,Moscow,Saint Petersburg,gpt2-xl,50,no_competitor,4.9372272,7.5876074,1.0,0.0019193857965451055,-1.6162112,-8.353095,2.0430445,-1.044378,272.079883859,30,1.044378,1.044378,0.5625,18.452412823014644,29,281.285334239,29,173.428306861,4.2595318,30,192.48923505564457,39.34308618551175,33
Spain,Madrid,Barcelona,gpt2-xl,51,no_competitor,4.802039,7.6107144,1.0,0.045454545454545456,-1.3863161,-5.367989,2.4209718999999996,1.7652460000000003,274.83479325999997,32,0.0,0.0,0.020833333333333332,20.373333396849723,28,201.457747822,28,114.76660487799998,0.0,38,63.05938224294341,18.189458521470655,38
Sweden,Stockholm,Gothenburg,gpt2-xl,52,no_competitor,3.9811926,7.640085,1.0,0.0009737098344693282,-0.91271675,-8.934084,2.66701325,1.9180949999999992,268.497205602,29,0.0,0.0,0.020833333333333332,19.12561172472244,28,295.60568260770003,28,252.8148757923,0.0,34,173.01905411610693,26.81555876748859,34
United Kingdom,London,Birmingham,gpt2-xl,53,no_competitor,5.0384107,7.3939486,1.0,0.027777777777777776,-1.524619,-5.9611444,4.133656,2.1527946,278.52785694,30,0.0,0.0,0.020833333333333332,19.48796663121765,28,216.834289636,20,120.19866486399998,0.0,20,105.64563622907875,18.804302542739244,33
Arizona,Phoenix,Tucson,gpt2-xl,54,no_competitor,4.9958253,7.6121054,1.0,0.0022026431718061676,-1.8409636,-8.247533,1.150733,-1.0596690000000004,277.7980486,28,2.179401499999999,2.179401499999999,0.9375,12.641169807393563,28,282.08741474,27,3.9562367,35.01772971999999,45,43.91025850178545,47.34996977482686,22
Colorado,Denver,Colorado Springs,gpt2-xl,55,no_competitor,5.505661,7.495793,0.3333333333333333,0.003875968992248062,-3.0158224,-7.725025,0.7728606,-1.5950764,277.87726665,28,2.3371769999999996,2.3371769999999996,0.7291666666666666,15.63228719127217,33,260.4660922,28,10.441505570000002,36.288491089999994,23,34.928298760845294,30.92699261417333,34
Georgia,Atlanta,Augusta,gpt2-xl,56,no_competitor,4.845114,7.411288,0.045454545454545456,0.00022011886418666079,-5.1527076,-10.635657,1.5185974,-1.6118780000000008,283.10935086,28,2.006701999999999,2.006701999999999,0.625,6.04439140574725,28,326.8415811,28,101.5130863,8.5967439,28,87.09903946413114,36.065317431743516,33
Hawaii,Honolulu,Hilo,gpt2-xl,57,no_competitor,4.9146996,7.440419,1.0,0.0043859649122807015,-1.7199495,-7.651406,2.4342664999999997,0.9405780000000004,261.421835341,29,3.3922570000000007,2.8048994,0.4583333333333333,19.252515570213458,28,277.698482472,28,238.128025028,44.18773970000001,28,207.1885790749663,52.07555471171218,28
Idaho,Boise,Meridian,gpt2-xl,58,no_competitor,4.4999166,7.797988,1.0,0.011494252873563218,-1.3874552,-6.6094556,7.681274800000001,3.2694273999999997,265.4674595,28,1.8174150000000004,1.0773070000000011,0.3333333333333333,20.311100406326112,27,268.12803489099997,27,233.80108060900002,11.543333500000005,28,160.97962716695486,14.856440017166875,35
Massachusetts,Boston,Worcester,gpt2-xl,59,no_competitor,5.316289,7.265558,0.3333333333333333,0.0030303030303030303,-2.492632,-7.9597235,4.084341,2.6536195000000005,295.14556795,32,0.0,0.0,0.020833333333333332,17.301740738538655,29,261.20454648,28,155.73774952,0.0,28,93.48973772847226,25.24949863676503,29
Ohio,Columbus,Cleveland,gpt2-xl,60,no_competitor,5.431865,7.3324504,1.0,0.004016064257028112,-1.8599682,-7.708764,2.0467582,-1.0137676000000004,294.3098222,28,1.0624090000000006,1.0624090000000006,0.6875,16.89464838726669,28,236.4104261,27,24.6229867,9.411337400000003,15,56.3744890688527,48.131902619427535,8
Rhode Island,Providence,Warwick,gpt2-xl,61,no_competitor,4.0313683,7.4815083,1.0,0.0019120458891013384,-0.93812394,-8.336611,4.2865636600000006,2.79429,267.08177852999995,28,0.0,0.0,0.020833333333333332,14.759391838435288,28,284.168125666,27,246.653031334,0.0,28,129.2448601213913,23.027479759898462,28
Tennessee,Nashville,Memphis,gpt2-xl,62,no_competitor,4.933112,7.5483723,0.3333333333333333,0.00045682960255824577,-2.4826393,-9.7818575,2.342793,0.5843215000000015,287.7892532,28,1.2379440000000006,0.41592999999999947,0.3541666666666667,16.79697110657876,30,313.44512026000007,27,74.07970154,7.728567499999997,33,70.5408768532272,16.84046533163341,33
Australia,Canberra,Sydney,gpt2,1,has_competitor,6.0450416,2.1570148,0.058823529411764705,0.0004768717215069146,-4.7933865,-14.971008,-0.6521225000000008,2.043422999999999,32.9642848,8,0.43154850000000167,0.0,1.0,1.0685284932875199,8,145.0339481,8,7.034867,3.9916715000000096,4,2.5498320260240076e-15,0.0,4
Brazil,Brasilia,Rio de Janeiro,gpt2,2,has_competitor,6.015609,2.0026143,0.07142857142857142,0.0003614022406938923,-4.5757694,-15.607285,-0.4759979000000003,-0.8227809999999991,30.3194919,8,4.197923599999999,4.197923599999999,1.0,0.6992041796490124,9,145.91651320000003,8,9.9801515,12.433818899999999,9,3.4043113005010873e-15,0.0,7
Canada,Ottawa,Toronto,gpt2,3,has_competitor,5.893832,2.1125696,0.043478260869565216,0.00023441162681669012,-5.250285,-16.441477,-0.8530576999999999,0.7575509999999994,32.2581389,8,0.7264463000000001,0.7264463000000001,1.0,0.5792872726659202,8,153.4970442,8,1.1970018000000002,8.562318200000004,4,2.4189186225429674e-15,0.0,4
India,New Delhi,Mumbai,gpt2,4,has_competitor,5.767765,2.047171,0.021739130434782608,0.0003104625892579944,-6.0565424,-16.072897,-1.3366393999999993,2.5249029999999983,29.736501,8,4.3872876000000005,4.3872876000000005,1.0,0.04267602089039925,10,149.2145254,9,24.014503000000005,11.559399899999999,10,4.168864356433096e-15,0.0,8
Morrocco,Rabat,Marrakesh,gpt2,5,has_competitor,5.9319487,1.5478891,0.00039635354736424893,6.04266118798719e-05,-10.610428,-19.369081,-3.8282170000000004,-5.387532000000002,29.98622744,0,3.295726,3.295726,1.0,0.0010517301775684169,10,207.064294,9,0.0,62.89956150000001,10,4.569108025694218e-15,0.0,0
New Zealand,Wellington,Auckland,gpt2,6,has_competitor,6.0718718,2.0887518,0.06666666666666667,0.00014792899408284024,-4.6055994,-17.553413,-1.1762540000000001,1.8516429999999993,36.517862199999996,0,1.8582784999999995,1.8582784999999995,1.0,0.2370724236169386,8,165.83002839999997,8,8.085819,7.8567485,2,2.545982083587063e-15,0.0,2
Pakistan,Islamabad,Karachi,gpt2,7,has_competitor,5.7426867,2.0291,0.3333333333333333,0.00018726591760299626,-3.2526624,-17.348734,1.2647478999999997,3.5142360000000004,30.5714044,0,0.0,0.0,0.08333333333333333,1.841783304473847,9,150.0976255,8,29.6821685,0.0,4,5.628962476672236,0.0,8
South Africa,Pretoria,Johannesburg,gpt2,8,has_competitor,6.1031876,1.9180584,0.0058823529411764705,5.321413367390379e-05,-7.367392,-20.942364,-3.1227415999999995,-1.407828000000002,34.9421123,0,2.4963458000000003,2.4963458000000003,1.0,0.017547419479735454,9,200.34563899999998,8,0.0,32.030944999999996,10,3.476113302973536e-15,0.0,8
Switzerland,Bern,Zurich,gpt2,9,has_competitor,5.603881,2.2631404,0.0033444816053511705,0.00017962996227770793,-8.005101,-16.943787,-2.7997205999999997,-0.39723100000000144,37.264165,0,3.3824590000000008,3.3824590000000008,1.0,0.012212206221565158,9,173.16154749999998,8,6.106793500000002,21.0990089,10,4.080979697075552e-15,0.0,8
Turkey,Ankara,Istanbul,gpt2,10,has_competitor,5.528042,1.8469974,0.08333333333333333,0.0002722570106180234,-4.1456633,-16.689402,-0.3993762999999997,0.03319799999999873,29.542540699999996,8,0.5851764000000013,0.5851764000000013,1.0,1.0976227412653712,8,137.89690099999999,8,6.562621699999997,1.6106904500000006,5,4.155076394653054,0.0,8
United Arab Emirates,Abu Dhabi,Dubai,gpt2,11,has_competitor,5.410323,1.9745412,0.05,0.0003074085459575776,-5.2209387,-16.547586,0.8619263000000004,1.428566,35.524940599999994,0,0.7925013999999999,0.7925013999999999,1.0,0.21613363916565226,8,147.95183609999998,8,13.194717299999999,1.6582345000000007,6,2.6812608362802325e-15,0.0,6
Alabama,Montgomery,Birmingham,gpt2,12,has_competitor,6.1467123,2.0408502,0.04,0.00038595137012736397,-5.385584,-15.112903,-0.9014664999999997,0.5705790000000004,34.978791799999996,6,1.113172500000001,1.113172500000001,1.0,0.12956746542218853,9,143.49095190000003,8,14.981465500000006,5.5886022,5,1.9267571801642727e-15,0.0,7
Alaska,Juneau,Anchorage,gpt2,13,has_competitor,5.893537,2.300111,0.0005906674542232723,0.00011205737337516809,-10.044864,-17.547302,-4.560158,1.6317880000000002,35.5537783,0,5.777228799999999,5.777228799999999,1.0,0.0025217792028111186,7,178.40777499999996,5,15.597540999999998,22.8088858,10,5.922767970054699e-15,0.0,8
California,Sacramento,Los Angeles,gpt2,14,has_competitor,5.976026,2.4135683,0.05,0.00011723329425556858,-5.025295,-17.459423,-1.1482164999999998,-1.3126810000000013,38.4554547,6,1.5463904999999998,1.279981500000002,1.0,0.20620717655577994,8,157.69473739999998,8,0.0,18.273267600000004,4,1.879549891847951e-15,0.0,1
Connecticut,Hartford,Bridgeport,gpt2,15,has_competitor,6.0800443,2.1481752,0.020833333333333332,8.216926869350862e-05,-6.0586767,-18.475866,2.7410582999999997,-3.5744570000000007,38.793156599999996,6,3.9145790000000016,3.9145790000000016,0.8333333333333334,0.11260315769577814,9,173.45102,8,9.986581,19.068695000000005,8,3.431160268949609e-15,0.0,8
Delaware,Dover,Wilmington,gpt2,16,has_competitor,5.948536,2.325661,0.002967359050445104,0.00011188185276348176,-8.016534,-17.471004,-2.167305,1.5933439999999983,35.812190099999995,6,0.9809580000000002,0.7660790000000004,1.0,0.014515720209094172,9,192.24633029999998,8,3.3981659999999962,20.542701299999997,3,3.3599725263063276e-15,0.0,3
Florida,Tallahassee,Jacksonville,gpt2,17,has_competitor,6.098473,2.4384336,0.03333333333333333,0.0007457121551081282,-5.5587864,-13.515953,0.8471375999999999,3.742267000000002,38.8453258,6,0.7388914,0.7388914,0.9166666666666666,0.14475721486395082,9,145.7575952,8,26.35547620000001,0.7388914,9,2.7734387903055473e-15,0.0,1
Illinois,Springfield,Chicago,gpt2,18,has_competitor,6.077939,2.1734767,0.02702702702702703,0.0004551661356395084,-5.783698,-14.660978,-0.9934310000000002,-1.3583420000000004,37.7725697,6,2.2064410000000008,1.0261478,1.0,0.11955896352791547,8,140.30035919999997,8,0.0,20.4242215,2,1.8794110268435483e-15,0.0,2
Kansas,Topeka,Wichita,gpt2,19,has_competitor,6.2008457,2.0295122,0.0018587360594795538,0.00027586206896551725,-8.510265,-15.524254,-3.8619840000000005,4.426909999999998,35.150024699999996,6,4.032114999999999,4.032114999999999,1.0,0.008197466460901252,9,152.761033,9,45.133391,18.274508,10,6.416607911688952e-15,0.0,8
Kentucky,Frankfort,Louisville,gpt2,20,has_competitor,6.135453,2.1394773,0.0009000900090009,0.00011664528169835531,-9.399312,-17.498142,-4.6806335,0.1604879999999973,36.9323761,6,2.929589,2.929589,1.0,0.003377239928560185,10,176.600904,5,3.7577694999999913,20.9513517,10,4.1803089304295605e-15,0.0,8
Louisiana,Baton Rouge,New Orleans,gpt2,21,has_competitor,6.0307846,2.162287,0.043478260869565216,9.585889570552147e-05,-5.3050785,-18.27926,0.5079269000000002,-3.899063,35.787909799999994,0,6.985358500000002,6.656995,0.8333333333333334,0.27968439656891125,9,171.39003280000003,8,5.4628887,42.918501500000005,8,3.753298835432909e-15,0.0,2
Maine,Augusta,Portland,gpt2,22,has_competitor,6.1680684,2.1781077,0.013888888888888888,0.00015264845061822624,-6.5331154,-16.735512,-1.9215469,-0.569700000000001,37.5455458,6,3.1399841000000004,1.4470920999999999,1.0,0.06480938447752495,9,167.92929279999998,5,0.0,31.870879900000002,2,3.8068236762554815e-15,0.0,2
Maryland,Annapolis,Baltimore,gpt2,23,has_competitor,6.1053476,2.066049,0.014084507042253521,0.00546448087431694,-6.553462,-10.028349,-3.074165,2.278108999999999,36.5399179,6,2.6033307,2.6033307,1.0,0.0895720086306055,5,124.22756580000001,5,7.620496699999997,24.832040400000004,2,4.7712156546629326e-15,0.0,8
Michigan,Lansing,Detroit,gpt2,24,has_competitor,6.072057,2.277555,0.016129032258064516,0.00015576323987538941,-6.4139237,-16.76104,-2.2126082999999994,-2.8196070000000013,37.7978645,6,2.7339667000000007,2.7339667000000007,1.0,0.10189773083836781,9,167.4251456,8,0.0,43.608112500000004,8,2.4241671663965357e-15,0.0,7
Minnesota,St. Paul,Minneapolis,gpt2,25,has_competitor,6.15876,2.0467012,0.04,0.0006067961165048543,-5.4232893,-14.122983,-0.3778076000000006,1.1394960000000012,38.128714599999995,0,4.702583799999998,4.702583799999998,1.0,0.07419305771083104,9,136.4585723,9,10.035291000000003,9.3087052,10,4.056650862123512e-15,0.0,8
Montana,Helena,Billings,gpt2,26,has_competitor,6.13732,2.2507648,0.002053388090349076,3.229974160206718e-05,-8.4296,-22.219025,-0.18100000000000094,-8.421869,37.356515300000005,0,8.841957,8.841957,1.0,0.0070059611345084215,9,220.938755,8,0.6874849999999988,69.076706,8,4.8064865399410314e-15,0.0,3
Nebraska,Lincoln,Omaha,gpt2,27,has_competitor,6.137856,2.056397,0.041666666666666664,0.0012836970474967907,-5.305853,-12.926836,-0.14379130000000018,3.8452070000000003,36.1228621,0,0.6022455,0.6022455,1.0,0.17738005325451092,9,133.65978610000002,8,25.33594,1.014873600000001,3,2.3920640383821056e-15,0.0,3
Nevada,Carson City,Las Vegas,gpt2,28,has_competitor,5.941959,2.4128783,0.004830917874396135,0.0003456619426201175,-7.5977206,-15.019223,-4.2904663,0.028874000000000066,37.9950439,0,0.7525557999999997,0.7525557999999997,1.0,0.023419281975144427,9,152.3541174,8,7.254444000000003,14.189656099999999,2,3.351353068536799e-15,0.0,9
New Hampshire,Concord,Manchester,gpt2,29,has_competitor,6.153741,2.1660912,0.006134969325153374,4.161118508655127e-05,-7.3275948,-21.31882,0.5039366999999997,-4.730929999999997,38.5454883,0,4.730929999999997,4.730929999999997,0.8333333333333334,0.017751587682376654,9,197.08458180000002,7,2.5454157000000013,27.055988,5,2.9262148225974064e-15,0.0,4
