correct,incorrect,model,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
invalid,valid,mamba-1.4b-hf,nonsense_zint_thade_snaff^nonsense^invalid,nonsense_zint_thade_snaff,2,False,False,False,0.9077,1.428,0.5,0.002012072434607646,-1.731,-13.195,-1.4524000000000001,-0.8650000000000002,13.32756698,30,6.627599999999998,6.627599999999998,1.0,7.559482435993507,30,980.4865,0,0.0,231.55761400000003,41,51.79695278984661,114.84943659204224,41
valid,invalid,mamba-1.4b-hf,nonsense_yoct_fisk_nand^nonsense^valid,nonsense_yoct_fisk_nand,1,True,False,True,0.8057,1.253,1.0,0.0031746031746031746,-0.2207,-12.79,1.7503000000000002,0.7650000000000006,13.07584527,30,0.0,0.0,0.020833333333333332,17.64258617817625,30,735.486016,29,246.886984,0.0,29,120.47074992147193,46.568920133241775,37
valid,invalid,mamba-1.4b-hf,nonsense_yoct_fisk_nand^nonsense^valid,nonsense_yoct_fisk_nand,2,True,False,True,0.8394,1.394,1.0,0.0034965034965034965,-0.2314,-12.38,1.7036,0.8199999999999985,12.59225597,30,0.0,0.0,0.020833333333333332,17.652857512850616,30,738.8975029999999,29,247.51549700000004,0.0,29,119.75178402863882,47.85400384397241,37
invalid,valid,mamba-1.4b-hf,nonsense_flact_frep_blen^nonsense^invalid,nonsense_flact_frep_blen,1,False,False,True,0.7812,1.419,0.5,0.0020876826722338203,-2.078,-13.5,-1.8754,-0.9900000000000002,11.866088770000001,30,5.9996,5.9996,1.0,7.556050901876691,30,991.9639999999999,0,0.0,244.89468700000006,41,47.13722958726182,121.78395131213077,41
invalid,valid,mamba-1.4b-hf,nonsense_flact_frep_blen^nonsense^invalid,nonsense_flact_frep_blen,2,False,False,True,0.8057,1.404,0.5,0.002551020408163265,-2.143,-13.305,-1.9383999999999997,-0.75,10.869596040000001,23,6.25089,6.25089,1.0,7.5437003750023806,30,1000.7549999999999,0,0.0,249.61963099999997,41,48.24337868405206,123.74921097937384,41
valid,invalid,mamba-1.4b-hf,nonsense_sclace_dact_yink^nonsense^valid,nonsense_sclace_dact_yink,1,True,False,False,0.8364,1.344,1.0,0.0032679738562091504,-0.2063,-12.516,1.9537000000000002,1.2539999999999996,11.84777146,30,0.0,0.0,0.020833333333333332,17.677176339306765,30,742.285073,0,259.067927,0.0,29,123.67946704880755,42.72782494735293,37
valid,invalid,mamba-1.4b-hf,nonsense_sclace_dact_yink^nonsense^valid,nonsense_sclace_dact_yink,2,True,False,False,0.857,1.488,1.0,0.003246753246753247,-0.2086,-12.26,1.9693999999999998,0.7799999999999994,11.88013305,23,0.0,0.0,0.020833333333333332,17.661974714415344,30,744.2788350000001,0,252.27116499999994,0.0,29,122.37539365401187,44.84189468426955,37
invalid,valid,mamba-1.4b-hf,nonsense_bisk_uft_glap^nonsense^invalid,nonsense_bisk_uft_glap,1,False,False,False,0.917,1.141,0.5,0.001869158878504673,-2.098,-14.44,-1.8604999999999998,-1.1199999999999992,13.34602549,30,6.54866,6.54866,1.0,7.466493124206477,30,980.511,0,0.0,249.63375599999995,41,50.547086311382095,122.37125045021584,41
invalid,valid,mamba-1.4b-hf,nonsense_bisk_uft_glap^nonsense^invalid,nonsense_bisk_uft_glap,2,False,False,False,0.883,1.111,0.5,0.0016,-2.088,-14.83,-1.8601,-1.564,12.35296205,30,6.439900000000001,6.439900000000001,1.0,7.459092791701025,30,984.1329999999999,0,0.0,252.01461900000004,41,49.27857541583553,122.86808963875465,41
valid,invalid,mamba-1.4b-hf,nonsense_phrist_biss_skemp^nonsense^valid,nonsense_phrist_biss_skemp,1,True,False,True,0.9004,1.347,1.0,0.0032679738562091504,-0.2178,-12.52,1.9682,1.2400000000000002,11.3016971,30,0.0,0.0,0.020833333333333332,17.66232877820268,30,746.338718,0,261.911282,0.0,29,120.96018744906266,43.288193260763954,37
valid,invalid,mamba-1.4b-hf,nonsense_phrist_biss_skemp^nonsense^valid,nonsense_phrist_biss_skemp,2,True,False,True,0.815,1.316,1.0,0.003436426116838488,-0.191,-12.49,2.0940000000000003,1.1349999999999998,10.2868883,23,0.0,0.0,0.020833333333333332,17.718726126963176,30,745.964915,0,272.19608500000004,0.0,29,126.30116556748176,42.91668598705461,37
invalid,valid,mamba-1.4b-hf,nonsense_rimp_thomp_zin^nonsense^invalid,nonsense_rimp_thomp_zin,1,False,False,True,0.7725,1.386,0.5,0.0016556291390728477,-2.146,-13.766,-1.9517,-1.0760000000000005,11.66618755,30,6.605630000000001,6.605630000000001,1.0,7.552242939030814,30,1003.0729999999999,0,0.0,249.84297,41,45.16644564829071,117.66905940872192,41
invalid,valid,mamba-1.4b-hf,nonsense_rimp_thomp_zin^nonsense^invalid,nonsense_rimp_thomp_zin,2,False,False,True,0.8047,1.51,0.5,0.0017513134851138354,-2.025,-13.49,-1.8125,-0.9800000000000004,12.013135299999998,30,6.274760000000001,6.274760000000001,1.0,7.728648208423698,30,998.483,0,0.0,243.21631699999998,41,45.08910584409844,113.33837564093734,41
valid,invalid,mamba-1.4b-hf,nonsense_sland_spluff_gusp^nonsense^valid,nonsense_sland_spluff_gusp,1,True,False,False,0.8325,1.279,1.0,0.0036231884057971015,-0.2161,-12.555,1.8439,1.359,11.18575594,30,0.0,0.0,0.020833333333333332,17.66916537350488,30,753.3368739999999,0,254.26012599999999,0.0,29,120.36524927897864,47.68551355626779,37
valid,invalid,mamba-1.4b-hf,nonsense_sland_spluff_gusp^nonsense^valid,nonsense_sland_spluff_gusp,2,True,False,False,0.8164,1.252,1.0,0.0036363636363636364,-0.2291,-12.375,1.6879,0.5,10.8102595,30,0.0,0.0,0.020833333333333332,17.694940259711778,30,753.192266,0,249.50673400000005,0.0,29,121.34131903992316,51.66437026837413,37
invalid,valid,mamba-1.4b-hf,nonsense_gick_criff_riff^nonsense^invalid,nonsense_gick_criff_riff,1,False,False,False,0.8438,1.325,0.5,0.0017793594306049821,-2.133,-13.56,-1.9213,-1.0,10.35041061,23,7.30428,7.30428,1.0,7.452463001860966,30,1007.8679999999999,0,0.0,251.57795900000002,41,46.168388853773884,119.6648752039606,41
invalid,valid,mamba-1.4b-hf,nonsense_gick_criff_riff^nonsense^invalid,nonsense_gick_criff_riff,2,False,False,False,0.793,1.36,0.5,0.0019305019305019305,-2.36,-13.42,-2.1731,-0.75,9.31899947,23,7.702430000000001,7.702430000000001,1.0,7.151174829664459,30,1020.749,0,0.0,262.0092719999999,41,45.69168304618136,127.59548517000768,41
valid,invalid,mamba-1.4b-hf,nonsense_shiff_yot_plusk^nonsense^valid,nonsense_shiff_yot_plusk,1,True,False,True,0.973,1.264,1.0,0.0033783783783783786,-0.273,-12.555,1.5619999999999998,0.27500000000000036,14.18309085,30,0.0,0.0,0.020833333333333332,17.384977173576658,30,745.1531669999999,0,229.82483299999998,0.0,29,116.81694049467484,51.07879746520402,37
valid,invalid,mamba-1.4b-hf,nonsense_shiff_yot_plusk^nonsense^valid,nonsense_shiff_yot_plusk,2,True,False,True,1.052,1.334,1.0,0.002881844380403458,-0.2908,-12.64,1.5472000000000001,0.4399999999999995,12.843679180000002,30,0.0,0.0,0.020833333333333332,17.473593220893775,30,750.133595,29,232.77340500000005,0.0,29,117.36090862639331,52.04071127984549,37
invalid,valid,mamba-1.4b-hf,nonsense_zoft_chand_splink^nonsense^invalid,nonsense_zoft_chand_splink,1,False,False,True,0.9634,1.3125,0.5,0.0017094017094017094,-1.689,-14.39,-1.3900000000000001,-1.6799999999999997,15.03120646,30,7.2950099999999996,7.2950099999999996,1.0,7.465052085775957,30,993.7180000000001,0,0.0,244.598566,41,50.698313249936646,114.90666459447473,41
invalid,valid,mamba-1.4b-hf,nonsense_zoft_chand_splink^nonsense^invalid,nonsense_zoft_chand_splink,2,False,False,True,0.927,1.413,0.5,0.0017064846416382253,-1.775,-14.01,-1.4996,-1.629999999999999,14.7453117,30,7.12169,7.12169,1.0,7.55101329470009,30,995.0395000000001,0,0.0,244.94310999999996,41,48.37328538640627,115.61057765606851,41
invalid,valid,mamba-1.4b-hf,nonsense_dask_flump_fect^nonsense^invalid,nonsense_dask_flump_fect,1,False,False,False,0.896,1.553,0.5,0.0019569471624266144,-1.898,-12.93,-1.6559,-0.5499999999999989,14.07163378,30,7.680615,7.680615,1.0,7.415012043159838,30,978.753,0,0.0,251.12372500000004,41,52.52261767136947,126.51592163090854,41
invalid,valid,mamba-1.4b-hf,nonsense_dask_flump_fect^nonsense^invalid,nonsense_dask_flump_fect,2,False,False,False,0.87,1.676,0.5,0.0020876826722338203,-1.95,-12.59,-1.7181,-0.5700000000000003,13.572988579999999,30,7.536963999999999,7.536963999999999,1.0,7.416593361300059,30,981.768,0,0.0,254.5188650000001,41,49.829535203959765,126.51687111511181,41
valid,invalid,mamba-1.4b-hf,nonsense_hap_thrum_zid^nonsense^valid,nonsense_hap_thrum_zid,1,True,False,False,0.9155,1.159,1.0,0.0038461538461538464,-0.2444,-12.44,1.7346000000000001,1.0700000000000003,12.583865340000001,30,0.0,0.0,0.020833333333333332,17.484667025204267,30,747.823925,29,244.339075,0.0,30,114.2281286561315,47.30079982045866,37
valid,invalid,mamba-1.4b-hf,nonsense_hap_thrum_zid^nonsense^valid,nonsense_hap_thrum_zid,2,True,False,False,0.9453,1.338,1.0,0.0038910505836575876,-0.2805,-12.15,1.4995,0.9749999999999996,14.454970840000001,30,0.0,0.0,0.020833333333333332,17.675203549497425,30,742.517028,29,235.10597200000004,0.0,30,112.98413171637806,50.05240504148707,37
valid,invalid,mamba-1.4b-hf,nonsense_teft_yact_jund^nonsense^valid,nonsense_teft_yact_jund,1,True,False,True,0.953,1.201,1.0,0.004273504273504274,-0.2343,-12.47,1.9687,0.8300000000000001,12.443551000000001,30,0.0,0.0,0.020833333333333332,17.651105282558646,30,750.424719,0,249.98628100000002,0.0,29,120.22614984320204,46.7160038680003,37
valid,invalid,mamba-1.4b-hf,nonsense_teft_yact_jund^nonsense^valid,nonsense_teft_yact_jund,2,True,False,True,0.971,1.194,1.0,0.0033112582781456954,-0.2263,-13.05,2.1717,0.5,12.39655603,30,0.0,0.0,0.020833333333333332,18.199647555146402,29,746.173856,0,253.62614399999993,0.0,29,125.12397778893902,48.347045095698185,37
invalid,valid,mamba-1.4b-hf,nonsense_troff_plam_sphob^nonsense^invalid,nonsense_troff_plam_sphob,1,False,False,True,0.7217,1.447,0.5,0.0017421602787456446,-2.523,-13.47,-2.3589,-0.5500000000000007,13.38632557,30,7.645553,7.645553,1.0,7.297212547800868,30,1007.7690000000001,0,0.0,261.1942830000001,41,47.04124536598747,125.30981774253947,41
invalid,valid,mamba-1.4b-hf,nonsense_troff_plam_sphob^nonsense^invalid,nonsense_troff_plam_sphob,2,False,False,True,0.7256,1.33,0.5,0.001639344262295082,-2.533,-13.87,-2.3742,-0.3099999999999987,13.986257219999999,30,7.814197,7.814197,1.0,7.116910594049113,36,1005.445,0,0.0,260.2809660000001,41,48.322185872922084,124.67728862968119,41
valid,invalid,mamba-1.4b-hf,nonsense_zeff_zaff_zom^nonsense^valid,nonsense_zeff_zaff_zom,1,True,False,False,0.8374,1.501,1.0,0.0036496350364963502,-0.203,-12.28,2.016,0.9100000000000001,10.94760852,30,0.0,0.0,0.020833333333333332,17.487323403486634,30,745.369753,29,249.081747,0.0,29,120.88832875822554,45.40813253639159,37
valid,invalid,mamba-1.4b-hf,nonsense_zeff_zaff_zom^nonsense^valid,nonsense_zeff_zaff_zom,2,True,False,False,0.812,1.363,1.0,0.0037174721189591076,-0.2083,-12.29,1.8917000000000002,1.1100000000000012,10.851950800000001,30,0.0,0.0,0.020833333333333332,17.673241559025044,30,743.807533,29,254.784467,0.0,29,122.8903593591582,45.13744322171861,37
invalid,valid,mamba-1.4b-hf,nonsense_yuft_yab_sunt^nonsense^invalid,nonsense_yuft_yab_sunt,1,False,False,False,0.864,1.243,0.5,0.0015479876160990713,-2.164,-13.98,-1.9525000000000001,-1.58,11.137088389999999,30,6.9545069999999996,6.9545069999999996,1.0,7.460299637408296,30,1005.289,0,0.0,260.035666,41,42.8296787073383,122.54725029480075,41
invalid,valid,mamba-1.4b-hf,nonsense_yuft_yab_sunt^nonsense^invalid,nonsense_yuft_yab_sunt,2,False,False,False,0.8125,1.215,0.5,0.0014347202295552368,-2.342,-14.23,-2.1562,-1.7200000000000006,11.6038514,30,7.40133,7.40133,1.0,7.402498883982327,30,1013.704,0,0.0,267.00969800000007,41,42.471982112949014,125.59237560975309,41
invalid,valid,mamba-1.4b-hf,nonsense_plig_prash_lupt^nonsense^invalid,nonsense_plig_prash_lupt,1,False,False,True,1.008,1.333,0.5,0.001941747572815534,-2.02,-14.12,-1.7497,-1.42,12.726149269999999,30,6.790299999999999,6.790299999999999,1.0,7.717415455531783,30,991.566,0,0.0,244.75201499999997,41,49.200545077677255,117.85870808872859,41
invalid,valid,mamba-1.4b-hf,nonsense_plig_prash_lupt^nonsense^invalid,nonsense_plig_prash_lupt,2,False,False,True,0.9673,1.4375,0.5,0.001851851851851852,-2.035,-13.88,-1.7818,-1.3600000000000012,12.87365536,30,6.688200000000002,6.688200000000002,1.0,7.554154120609583,30,993.0259999999998,0,0.0,246.123787,41,50.11066884486853,121.56764154728046,41
valid,invalid,mamba-1.4b-hf,nonsense_thrag_ont_vept^nonsense^valid,nonsense_thrag_ont_vept,1,True,False,True,0.953,1.381,1.0,0.003355704697986577,-0.261,-12.445,1.6560000000000001,1.391,14.961010599999998,30,0.0,0.0,0.020833333333333332,18.12207708578255,29,751.01101,0,238.77899000000005,0.0,29,107.98276683411352,48.206176166633675,37
valid,invalid,mamba-1.4b-hf,nonsense_thrag_ont_vept^nonsense^valid,nonsense_thrag_ont_vept,2,True,False,True,0.962,1.34,1.0,0.0037174721189591076,-0.2617,-12.234,1.6562999999999999,1.4960000000000004,14.433583299999999,30,0.0,0.0,0.020833333333333332,17.465196001629987,30,752.869377,0,239.84862299999998,0.0,29,108.31057625528679,48.824894600171895,37
invalid,valid,mamba-1.4b-hf,nonsense_blep_jict_zamp^nonsense^invalid,nonsense_blep_jict_zamp,1,False,False,False,0.8154,1.328,0.5,0.0017857142857142857,-2.113,-13.77,-1.9065,-1.2699999999999996,10.6491331,23,7.0908050000000005,7.0908050000000005,1.0,7.5481460247031755,30,1005.9780000000001,0,0.0,253.56833,41,42.88354035668649,118.65721351407149,41
invalid,valid,mamba-1.4b-hf,nonsense_blep_jict_zamp^nonsense^invalid,nonsense_blep_jict_zamp,2,False,False,False,0.8574,1.39,0.5,0.002004008016032064,-1.993,-13.484,-1.7655,-1.0340000000000007,11.337528090000001,23,6.892523999999999,6.892523999999999,1.0,7.732017157034544,30,997.3050000000001,0,0.0,246.31205399999996,41,44.30396872475362,116.20184736445815,41
valid,invalid,mamba-1.4b-hf,nonsense_gapt_prash_glemp^nonsense^valid,nonsense_gapt_prash_glemp,1,True,False,False,0.799,1.288,1.0,0.002631578947368421,-0.186,-13.13,2.1870000000000003,1.0899999999999999,11.400782340000001,30,0.0,0.0,0.020833333333333332,17.628996356843416,30,758.764871,0,262.9221289999999,0.0,29,127.5202169677134,44.202978132225745,37
valid,invalid,mamba-1.4b-hf,nonsense_gapt_prash_glemp^nonsense^valid,nonsense_gapt_prash_glemp,2,True,False,False,0.713,1.313,1.0,0.0025575447570332483,-0.1558,-12.914,2.4221999999999997,1.0,10.027745399999999,23,0.0,0.0,0.020833333333333332,17.62957238920753,30,756.6563369999999,0,267.537663,0.0,29,130.33927872554568,45.07736676667639,37
valid,invalid,mamba-1.4b-hf,nonsense_luft_noct_vosk^nonsense^valid,nonsense_luft_noct_vosk,1,True,False,False,0.8213,1.375,1.0,0.00423728813559322,-0.2001,-11.89,2.0619,1.2400000000000002,10.4322092,30,0.0,0.0,0.020833333333333332,17.693295021325255,30,750.04571,0,262.25928999999996,0.0,29,127.48154706561726,43.912435966030195,37
valid,invalid,mamba-1.4b-hf,nonsense_luft_noct_vosk^nonsense^valid,nonsense_luft_noct_vosk,2,True,False,False,0.751,1.459,1.0,0.004484304932735426,-0.1792,-11.57,2.0938000000000003,1.1999999999999993,11.0101968,30,0.0,0.0,0.020833333333333332,17.714314561932028,30,748.748569,0,262.755431,0.0,29,127.14456649020805,44.61678061135274,37
invalid,valid,mamba-1.4b-hf,nonsense_wib_mact_boct^nonsense^invalid,nonsense_wib_mact_boct,1,False,False,False,0.791,1.406,0.5,0.002053388090349076,-2.31,-13.195,-2.1252,-1.0700000000000003,11.074466699999999,30,7.127804000000001,7.127804000000001,1.0,7.236977643294402,30,1011.511,0,0.0,258.74640300000016,41,44.45036192554614,125.73579088281723,41
invalid,valid,mamba-1.4b-hf,nonsense_wib_mact_boct^nonsense^invalid,nonsense_wib_mact_boct,2,False,False,False,0.821,1.405,0.5,0.001968503937007874,-2.244,-13.266,-2.0475000000000003,-1.096,11.0617232,23,7.04582,7.04582,1.0,7.400030011379551,30,1009.4815000000001,0,0.0,256.32764099999997,41,44.976548807640036,123.87130601623767,41
valid,invalid,mamba-1.4b-hf,nonsense_namp_clun_hamp^nonsense^valid,nonsense_namp_clun_hamp,1,True,False,True,0.9478,1.197,1.0,0.003257328990228013,-0.2551,-13.164,1.7029,0.7059999999999995,14.04052535,30,0.0,0.0,0.020833333333333332,17.619959064011283,30,743.345247,29,234.55275300000002,0.0,29,111.17596852640052,48.52416705797781,37
valid,invalid,mamba-1.4b-hf,nonsense_namp_clun_hamp^nonsense^valid,nonsense_namp_clun_hamp,2,True,False,True,0.9487,1.158,1.0,0.0036496350364963502,-0.2542,-13.13,1.7188,0.9949999999999992,13.250496270000001,30,0.0,0.0,0.020833333333333332,17.622555019075854,30,745.61596,29,237.84404,0.0,27,112.60261170016166,50.047139719996295,37
invalid,valid,mamba-1.4b-hf,nonsense_trunt_om_jemp^nonsense^invalid,nonsense_trunt_om_jemp,1,False,False,True,0.852,1.238,0.5,0.00205761316872428,-2.266,-13.49,-2.0631,-0.5,12.34466009,30,7.023,7.023,1.0,7.417822973673321,30,996.751,0,0.0,249.04333300000002,41,51.62293823041397,122.55458721818955,41
invalid,valid,mamba-1.4b-hf,nonsense_trunt_om_jemp^nonsense^invalid,nonsense_trunt_om_jemp,2,False,False,True,0.8774,1.329,0.5,0.002544529262086514,-2.215,-13.04,-1.9992999999999999,-0.16999999999999993,12.359823,30,6.9107140000000005,6.9107140000000005,1.0,7.476199275691265,30,994.992,0,0.0,246.50614800000002,41,52.33625981729455,122.65678624515789,41
valid,invalid,mamba-1.4b-hf,nonsense_vesk_foff_strod^nonsense^valid,nonsense_vesk_foff_strod,1,True,False,True,1.057,1.201,1.0,0.004464285714285714,-0.2986,-12.445,1.6404,1.3149999999999995,12.2389251,30,0.0,0.0,0.020833333333333332,17.65696553074858,30,750.429437,29,239.69856300000006,0.0,29,116.60183916426507,48.06150930075614,37
valid,invalid,mamba-1.4b-hf,nonsense_vesk_foff_strod^nonsense^valid,nonsense_vesk_foff_strod,2,True,False,True,1.067,1.175,1.0,0.0048543689320388345,-0.3113,-12.36,1.5316999999999998,1.6300000000000008,11.87525962,30,0.0,0.0,0.020833333333333332,17.492563636698275,30,751.140587,29,238.6404129999999,0.0,29,112.75487443966522,46.554073652972725,37
invalid,valid,mamba-1.4b-hf,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,1,False,False,True,0.906,1.424,0.5,0.0025252525252525255,-2.338,-12.87,-2.1245000000000003,-0.8300000000000001,11.564116859999999,30,8.410612999999998,8.410612999999998,1.0,7.164084452199553,30,1006.7729999999999,0,0.0,256.737481,41,47.358351510687676,122.64849983756585,41
invalid,valid,mamba-1.4b-hf,nonsense_yob_broft_jank^nonsense^invalid,nonsense_yob_broft_jank,2,False,False,True,0.856,1.322,0.5,0.002257336343115124,-2.398,-13.336,-2.2023,-0.8759999999999994,11.4456397,30,8.705639999999999,8.705639999999999,1.0,7.114445892941169,30,1010.3290000000001,0,0.0,260.3803040000001,41,46.86101600086082,123.5018487652399,41
valid,invalid,mamba-1.4b-hf,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,1,True,False,False,0.786,1.363,1.0,0.0028169014084507044,-0.18,-12.72,2.1399999999999997,0.35999999999999943,12.423342409999998,30,0.0,0.0,0.020833333333333332,17.612037529761615,30,747.50153,0,250.77647000000002,0.0,29,127.98701792873108,50.68087726729508,37
valid,invalid,mamba-1.4b-hf,nonsense_shrad_splect_dring^nonsense^valid,nonsense_shrad_splect_dring,2,True,False,False,0.7725,1.426,1.0,0.002849002849002849,-0.1797,-12.58,2.1253,0.5500000000000007,11.057241139999999,30,0.0,0.0,0.020833333333333332,17.64660167091148,30,746.332375,0,253.49162500000006,0.0,29,128.47315384079684,48.43094497256748,37
invalid,valid,mamba-1.4b-hf,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,1,False,False,False,0.879,1.27,0.5,0.0028735632183908046,-2.248,-12.7,-2.0306,-0.8599999999999994,10.3364064,23,6.40762,6.40762,1.0,7.469940320051692,30,991.222,0,0.0,250.83640500000004,41,45.70816954461968,118.9154732173564,41
invalid,valid,mamba-1.4b-hf,nonsense_blit_slipe_bruss^nonsense^invalid,nonsense_blit_slipe_bruss,2,False,False,False,0.8384,1.164,0.5,0.0028089887640449437,-2.225,-12.91,-2.0155000000000003,-0.9499999999999993,9.935492889999999,23,6.70662,6.70662,1.0,7.470739775482889,30,992.0419999999999,0,0.0,253.03759800000003,41,44.79252150570038,118.45695866393075,41
valid,invalid,mamba-1.4b-hf,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,1,True,False,True,0.9595,1.328,1.0,0.004132231404958678,-0.3105,-12.16,1.3125,1.3559999999999999,13.89057494,30,0.0,0.0,0.020833333333333332,17.47741223021568,30,750.444354,29,229.108146,0.0,29,110.04763602595244,49.65767856317088,37
valid,invalid,mamba-1.4b-hf,nonsense_sneb_jing_omp^nonsense^valid,nonsense_sneb_jing_omp,2,True,False,True,0.9565,1.217,1.0,0.0035211267605633804,-0.295,-12.54,1.391,1.5500000000000007,12.865506100000001,30,0.0,0.0,0.020833333333333332,17.474781655332094,30,754.8494069999999,29,234.61859299999992,0.0,29,112.5238908280374,49.45414367669167,37
invalid,valid,mamba-1.4b-hf,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,1,False,False,True,0.968,1.389,0.5,0.003236245954692557,-1.841,-12.54,-1.5632,0.08000000000000007,13.9358033,30,6.4368,6.4368,1.0,7.566789859705176,30,980.2339999999999,0,0.08000000000000007,229.82540099999997,41,56.887569187216954,115.62551045308334,41
invalid,valid,mamba-1.4b-hf,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,2,False,False,True,0.9033,1.421,0.5,0.0021321961620469083,-1.729,-13.28,-1.4540000000000002,-0.5459999999999994,13.25034094,30,6.586000000000002,6.586000000000002,1.0,7.561508844279734,30,981.659,0,0.0,230.53266000000002,41,53.44871003652456,111.50811536404773,41
valid,invalid,mamba-1.4b-hf,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,1,True,False,False,0.96,1.302,1.0,0.003115264797507788,-0.3076,-12.88,1.3594,0.3999999999999986,13.8461472,30,0.0,0.0,0.020833333333333332,17.491531509013367,30,745.502187,29,228.57981299999994,0.0,29,115.57432462285338,56.94695510829316,37
valid,invalid,mamba-1.4b-hf,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,2,True,False,False,0.9272,1.288,1.0,0.003246753246753247,-0.2734,-12.85,1.5316,0.620000000000001,12.896487700000002,30,0.0,0.0,0.020833333333333332,17.479272246018695,30,746.4367239999999,29,238.399276,0.0,29,115.93530125358116,52.21384109263417,37
invalid,valid,mamba-1.4b-hf,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,1,False,False,False,0.9697,1.215,0.5,0.002145922746781116,-1.557,-13.54,-1.2342,-0.8699999999999992,14.3437833,30,6.5158000000000005,6.5158000000000005,1.0,7.558652037890662,30,972.786,0,0.0,216.88276000000008,41,57.72311528607996,110.68379044213226,41
invalid,valid,mamba-1.4b-hf,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,2,False,False,False,0.942,1.139,0.5,0.0029411764705882353,-1.594,-13.0,-1.2817,-0.4399999999999995,14.169573,30,6.5783,6.5783,1.0,7.901094338436721,30,964.2665,0,0.0,215.598322,41,58.114648044803374,113.73802217376125,41
valid,invalid,mamba-130m-hf,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,1,True,True,True,1.934,0.06192,1.0,0.0015082956259426848,-0.7534,-85.1,1.2186,21.200000000000003,5.7681904,6,0.0,0.0,0.041666666666666664,3.065197833959342,20,2027.4293000000002,19,506.76769999999993,0.0,1,88.02236464633712,36.53339000532762,17
valid,invalid,mamba-130m-hf,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,2,True,True,True,1.84,0.071,1.0,0.0015060240963855422,-0.666,-85.0,1.2269999999999999,21.25,5.6399944,6,0.0,0.0,0.041666666666666664,3.0671248676379586,20,2018.8764,19,505.83660000000003,0.0,1,85.15388655156279,35.642601189184404,17
invalid,valid,mamba-130m-hf,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,1,False,True,True,1.904,0.0626,0.3333333333333333,0.00040225261464199515,-2.084,-106.3,-1.336,-21.36,5.7445135,6,25.924000000000007,25.924000000000007,1.0,0.9064582849228426,21,2534.31,19,0.0,510.57449999999994,20,35.69784390646462,86.80840593410474,21
invalid,valid,mamba-130m-hf,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,2,False,True,True,1.729,0.0706,0.3333333333333333,0.0004014452027298274,-2.082,-106.0,-1.4916999999999998,-21.25,5.1730833,6,25.128300000000003,25.128300000000003,1.0,0.9069716424473471,21,2520.605,19,0.0,506.0388,19,34.081994426018795,86.7752603037366,21
valid,invalid,mamba-130m-hf,librarians_happy_healthy^violate^valid,librarians_happy_healthy,1,True,True,False,1.84,0.0562,1.0,0.0015384615384615385,-0.7725,-84.25,1.4914999999999998,20.849999999999994,5.976397499999999,6,0.0,0.0,0.041666666666666664,3.0625255948109165,20,2018.4485,19,500.31249999999994,0.0,1,80.69856140291475,34.5874652891326,17
valid,invalid,mamba-130m-hf,librarians_happy_healthy^violate^valid,librarians_happy_healthy,2,True,True,False,1.681,0.0614,1.0,0.0015455950540958269,-0.641,-84.4,1.601,21.039999999999992,5.000245400000001,6,0.0,0.0,0.041666666666666664,3.0662703948220416,20,2019.1282999999999,19,503.61769999999996,0.0,1,80.92919974755957,34.35958908035178,17
invalid,valid,mamba-130m-hf,librarians_happy_healthy^violate^invalid,librarians_happy_healthy,1,False,True,False,1.745,0.05353,0.3333333333333333,0.00041152263374485596,-2.193,-105.5,-1.5075,-21.060000000000002,5.2876694,6,24.842499999999994,24.552500000000002,1.0,0.900781864092099,21,2513.5589999999997,19,0.0,503.44499999999994,20,33.543377932536856,81.98571671554336,21
