entity,correct,incorrect,model,item_id,condition,correct_first,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Idaho,Boise,Meridian,Llama-2-7b-hf,58,no_competitor,True,4.070675,3.115164,0.16666666666666666,0.0006485084306095979,-2.9064472,-11.104302,0.5419367999999998,-1.3953880000000005,134.9917286,9,1.3953880000000005,1.3953880000000005,0.78125,4.010094743033076,27,256.091023,19,28.374452299999994,5.999577800000002,24,68.67765514877092,58.562018423573704,24
Idaho,Boise,Meridian,Llama-2-7b-hf,58,no_competitor,False,3.929695,3.320228,0.3333333333333333,0.000628140703517588,-2.4351792,-11.019956,1.3776788,-1.5150180000000013,131.85514885,9,1.5150180000000013,1.5150180000000013,0.5625,5.830601444478124,24,247.04150629999998,19,43.6959155,4.983050500000003,21,79.46970951170516,57.57044110904124,24
Massachusetts,Boston,Worcester,Llama-2-7b-hf,59,no_competitor,True,3.3704689,4.0415683,1.0,0.0009416195856873823,-1.2325399,-10.053081,1.0273094,-0.333399,136.30319003,9,4.399129100000001,4.399129100000001,1.0,5.333177334668948,19,223.3558667,19,58.96985120000001,14.178206030000004,16,77.8521752952838,75.6439293947471,16
Massachusetts,Boston,Worcester,Llama-2-7b-hf,59,no_competitor,False,3.0111413,3.4817514,1.0,0.0007230657989877079,-0.88300633,-10.44654,2.02995207,-0.06868850000000037,136.67253555,9,2.0361080000000005,2.0361080000000005,0.9375,8.57726187045324,19,212.35597473,13,77.52213446999997,5.167952400000001,16,94.23450046394687,74.66668854146987,23
Ohio,Columbus,Cleveland,Llama-2-7b-hf,60,no_competitor,True,3.7327638,2.0569894,1.0,0.00011734334663224596,-1.7186508,-14.625553,1.8052654,-0.28729799999999983,122.22356353,9,3.411771,1.608960999999999,0.59375,8.014029860790824,30,293.89597089000006,19,51.92390501,26.030544499999998,20,47.33862421462682,19.282163469008918,20
Ohio,Columbus,Cleveland,Llama-2-7b-hf,60,no_competitor,False,3.689319,2.5532281,1.0,0.00012399256044637322,-1.654662,-14.0698595,2.1347457,-0.36271649999999944,123.01151895999999,9,3.4145255,1.497363,0.59375,8.522727701533432,30,292.15000366000004,19,54.77073444000001,25.613805999999997,20,47.94631770694417,16.41001783977086,20
Rhode Island,Providence,Warwick,Llama-2-7b-hf,61,no_competitor,True,3.7627726,2.347159,1.0,7.441029838529652e-05,-2.0327985,-15.21664,0.9955254999999998,-3.3613040000000005,124.57141580000001,9,4.7029689999999995,4.7029689999999995,1.0,4.849599297830224,30,325.335598,20,4.368118799999998,48.989334099999994,15,40.9150204621237,49.2770898869395,22
Rhode Island,Providence,Warwick,Llama-2-7b-hf,61,no_competitor,False,3.6461039,2.6869233,1.0,7.614986293024673e-05,-1.5378468,-14.891755,2.0059071,-3.313414,122.96439643,9,4.472849,4.472849,0.5625,8.250271959666545,22,307.77467705000004,18,27.623356549999997,39.627536500000005,15,50.740845320642926,32.910511413082816,22
Tennessee,Nashville,Memphis,Llama-2-7b-hf,62,no_competitor,True,3.3780985,2.1307764,0.3333333333333333,0.0005238344683080147,-2.3816502,-12.060012,2.3737085,-4.1786376,123.97897420000001,9,5.893674399999999,4.1786376,1.0,5.959881635622262,20,249.70223823999999,19,29.781130459999996,61.25643889999999,19,69.74780900354494,83.95539779792948,20
Tennessee,Nashville,Memphis,Llama-2-7b-hf,62,no_competitor,False,3.3990533,3.7325146,0.3333333333333333,0.0004284490145672665,-2.060085,-11.185773,3.2371266,-4.5426025999999995,127.19092537,9,5.856161600000001,4.5426025999999995,0.59375,7.543872812003496,20,244.43707143999998,19,39.91005226,62.04740349999999,19,74.10949485512923,78.63331217294278,20
Australia,Canberra,Sydney,gpt2-xl,1,has_competitor,True,5.060338,6.9149323,0.5,0.00042140750105351877,-2.4434907,-10.196491,0.5798912999999999,-2.018484000000001,288.80190419999997,0,4.365525999999999,4.365525999999999,0.625,10.08163992342185,33,429.4202935,29,23.642059900000003,71.21207500000001,29,56.637029859348544,23.180074123976986,29
Australia,Canberra,Sydney,gpt2-xl,1,has_competitor,False,5.0364037,6.897951,0.5,0.00040241448692152917,-2.6361184,-10.248758,0.4461336,-1.8820690000000013,289.494952,0,4.440847999999999,4.440847999999999,0.625,8.347806932843229,34,440.6673794,30,19.193250999999997,70.71163979999997,21,58.214627998050794,24.8219331411353,35
Brazil,Brasilia,Rio de Janeiro,gpt2-xl,2,has_competitor,True,4.643965,6.840478,0.125,0.00016191709844559586,-3.773702,-11.6021,-0.09044700000000017,-4.4803077,283.9281992,0,4.460464,4.460464,1.0,1.9565066138486031,32,425.160008,28,0.7725945999999997,76.1956157,0,58.85488220677263,55.20833558813119,10
Brazil,Brasilia,Rio de Janeiro,gpt2-xl,2,has_competitor,False,4.649778,6.813385,0.125,0.00013257324671881213,-3.997367,-11.95038,-0.257444,-4.900002999999999,281.5901933,0,4.954991400000001,4.954991400000001,1.0,1.4976396272444743,42,439.55047820000004,23,0.0,91.13719390000001,23,54.069739761088286,55.94428626051917,23
Canada,Ottawa,Toronto,gpt2-xl,3,has_competitor,True,5.1413174,6.631521,0.5,0.0011862396204033216,-3.1475103,-9.106765,1.0317547,-0.4756659999999986,288.0984572,0,2.251284,2.251284,0.6458333333333334,3.6342057716063882,41,392.49812099999997,13,15.558793600000001,28.49033839999999,19,34.62496055856075,25.63985311184969,29
Canada,Ottawa,Toronto,gpt2-xl,3,has_competitor,False,5.144512,6.592332,0.5,0.0011013215859030838,-3.1695335,-9.197751,0.5536623,-0.252301000000001,286.35226720000003,0,2.3606510000000007,2.3606510000000007,0.9166666666666666,3.561137477427532,34,395.6777505,28,8.840526100000002,29.258827399999987,19,38.64518060926416,36.28393589558811,30
India,New Delhi,Mumbai,gpt2-xl,4,has_competitor,True,5.140312,6.6609216,0.125,0.00558659217877095,-3.642729,-7.1977053,-0.3666505,1.8660667000000002,282.35337660000005,0,0.5228034000000004,0.5228034000000004,1.0,1.2903692592783682,44,319.48454360000005,0,43.48081479999998,5.425702000000003,0,59.91556142892798,86.10134087829823,41
India,New Delhi,Mumbai,gpt2-xl,4,has_competitor,False,5.122278,6.6884766,0.2,0.006329113924050633,-3.490163,-7.0674214,-0.5837615999999999,2.1102096,284.149675,0,1.1862804000000002,1.1862804000000002,1.0,1.5247365359111344,44,316.7644993,24,46.19003609999999,15.111275199999998,0,58.50192776504354,94.46185099615964,41
Morrocco,Rabat,Marrakesh,gpt2-xl,5,has_competitor,True,5.0666876,6.238526,0.1,0.0045662100456621,-3.6851108,-7.5677843,-0.2848606,-1.7261723,276.42878659999997,0,3.8686774,3.1405003999999987,1.0,1.6543018291025473,34,379.636178,22,2.0122551999999994,82.0139593,1,67.68567286624453,84.66915396096506,22
Morrocco,Rabat,Marrakesh,gpt2-xl,5,has_competitor,False,5.077935,6.426011,0.1,0.004366812227074236,-3.7887676,-7.523387,-0.5457763999999998,-2.0738506999999995,280.10144249999996,0,3.473063900000001,2.8849496,1.0,1.5838023050944896,34,379.06771030000004,22,0.2878818000000001,94.97832520000001,1,54.07499720111837,84.93366724504463,38
New Zealand,Wellington,Auckland,gpt2-xl,6,has_competitor,True,4.9864526,6.928545,0.14285714285714285,0.0003713330857779428,-3.5549357,-10.36,0.8234832999999999,-0.4696819999999988,286.1508624,0,1.250061500000001,1.250061500000001,0.9583333333333334,1.0176853593860478,45,439.055531,29,19.016657900000002,6.465026299999997,25,39.29884114044143,34.08553750083886,31
New Zealand,Wellington,Auckland,gpt2-xl,6,has_competitor,False,4.9416127,6.834567,0.25,0.0004100041000410004,-3.1903524,-10.273704,1.4109385999999997,0.014587999999999823,283.90044650000004,0,1.073086,1.073086,0.9375,1.2269618898969405,45,440.74400560000004,32,22.363085999999996,4.3428716000000005,45,46.289722212791425,35.059973439200846,32
Pakistan,Islamabad,Karachi,gpt2-xl,7,has_competitor,True,4.971072,6.8577523,0.2,0.0014992503748125937,-3.2904649,-8.660445,1.6437391000000003,0.5291350000000001,287.5371901,0,2.041044000000001,1.5258479999999999,0.4375,4.776032706558513,35,382.5156591,20,37.95199019999999,26.146686000000003,18,49.10204325655396,26.551914959722897,31
Pakistan,Islamabad,Karachi,gpt2-xl,7,has_competitor,False,4.995784,6.761762,0.1111111111111111,0.0012376237623762376,-3.7051358,-8.938915,0.7764816999999997,0.4786230000000007,288.3331641,0,2.0206619999999997,1.6788980000000002,0.4375,2.1860221433196614,36,398.2449841,23,23.240573499999996,27.7924695,18,44.049621155167735,29.597180138992023,26
South Africa,Pretoria,Johannesburg,gpt2-xl,8,has_competitor,True,5.0354347,6.7347355,0.125,0.00013066771200836272,-3.6019025,-11.993367,0.2666073,-0.9148049999999994,281.2524275,0,3.6326322,3.6326322,0.9375,0.5838979627932732,45,524.2122022,32,1.6765034,81.72228639999999,20,46.98411038164969,79.20510509560238,40
South Africa,Pretoria,Johannesburg,gpt2-xl,8,has_competitor,False,5.0157146,6.6751337,0.1111111111111111,0.00012693577050012695,-3.9977624,-12.071457,0.11229259999999996,-0.7514599999999998,279.6516816,0,3.9427683,3.9427683,0.9375,0.4178513833764053,46,534.1842475999999,32,0.9398020999999988,86.33632130000001,20,43.612738324226335,85.52415205267444,40
Switzerland,Bern,Zurich,gpt2-xl,9,has_competitor,True,4.9610653,6.8048625,0.1111111111111111,0.00016702856188408218,-4.2571344,-11.567223,0.7547856,0.33671000000000006,283.3063062,0,1.4370130000000003,1.4370130000000003,0.875,0.789074156691993,45,448.3791191,29,45.7362601,11.620653599999997,0,35.90745278601699,59.50533831305762,0
Switzerland,Bern,Zurich,gpt2-xl,9,has_competitor,False,4.9491377,6.7610574,0.1,0.0001773049645390071,-4.1361046,-11.4896755,0.9470257999999996,0.5421199999999988,280.2959092,0,1.6307350000000005,1.6307350000000005,0.8958333333333334,0.7328723638135193,45,456.8631742,13,43.712552699999996,14.814259100000001,0,35.93891073013018,63.24247968794034,0
Turkey,Ankara,Istanbul,gpt2-xl,10,has_competitor,True,4.7882175,6.652269,0.125,0.0007722007722007722,-3.628862,-9.591069,-1.564727,-2.399363299999999,282.2771836,0,1.1388065999999992,1.1388065999999992,1.0,5.60781671706223,35,343.79771170000004,30,4.888390399999998,41.135434900000014,25,32.21939369215502,36.56446546679058,25
Turkey,Ankara,Istanbul,gpt2-xl,10,has_competitor,False,4.7887464,6.573078,0.1111111111111111,0.0007716049382716049,-3.7173982,-9.633424,-1.5915412999999998,-2.1110923,282.6724623,0,1.2568932000000008,1.2568932000000008,1.0,3.009252642036014,35,354.0071583,29,2.261283400000003,46.1721146,21,23.003590180690107,35.4742296712989,11
United Arab Emirates,Abu Dhabi,Dubai,gpt2-xl,11,has_competitor,True,4.5528817,6.8207183,0.5,0.007874015748031496,-2.4621365,-6.877966,0.31308369999999996,2.7290739999999998,276.4354211,0,1.228396,1.0422820000000002,0.9583333333333334,8.04508352731653,34,330.8092599,23,27.6764747,11.1194644,0,45.079704315188515,59.99539046814016,34
United Arab Emirates,Abu Dhabi,Dubai,gpt2-xl,11,has_competitor,False,4.442773,6.887019,1.0,0.01098901098901099,-1.8623577,-6.585164,1.3978118,3.293412000000001,276.0175149,0,1.2947349999999993,1.0515549999999987,0.3541666666666667,14.21649683757548,33,316.7710392,23,49.348898000000005,10.737087499999994,0,50.612694793172466,47.74360438898297,34
Alabama,Montgomery,Birmingham,gpt2-xl,12,has_competitor,True,4.9851775,6.852788,0.14285714285714285,0.0008710801393728223,-3.9700584,-9.302068,0.6055916000000003,0.7371389999999991,286.0580147,0,2.0467992000000006,2.0467992000000006,0.8958333333333334,0.7028491586474104,46,381.66950369999995,13,17.531541199999996,13.968469299999999,15,40.29665007726049,50.156129405049896,8
Alabama,Montgomery,Birmingham,gpt2-xl,12,has_competitor,False,4.9654016,6.8921595,0.037037037037037035,0.0008665511265164644,-4.9054785,-9.280699,-0.29764449999999965,0.7678019999999997,285.58235449999995,0,2.1058245000000007,2.1058245000000007,1.0,0.39868538404131615,34,393.100836,34,13.533891000000004,22.012599000000005,15,38.3448062576606,53.360432556161236,8
Alaska,Juneau,Anchorage,gpt2-xl,13,has_competitor,True,5.209641,6.6623583,0.125,0.000315357931251971,-3.9114597,-10.706045,0.06543210000000022,0.042015000000001024,283.143505,0,6.8737312,6.8737312,0.9791666666666666,0.3669907317754242,46,433.5754972,40,95.4658596,80.260012,40,81.39404623277126,145.70773241410058,40
Alaska,Juneau,Anchorage,gpt2-xl,13,has_competitor,False,5.2082567,6.802,0.08333333333333333,0.00026845637583892615,-4.1798363,-10.840813,-0.38669679999999973,-0.06737900000000074,284.4071725,0,6.464385699999999,6.464385699999999,1.0,0.2905437450299064,46,436.59195679999993,40,93.9085985,80.4577795,38,86.4917761330864,146.73294924630872,40
California,Sacramento,Los Angeles,gpt2-xl,14,has_competitor,True,5.0264297,6.799302,0.16666666666666666,0.0001774937877174299,-3.468559,-11.455757,0.6584294000000002,-2.6718530000000005,288.5437512,0,3.768021,3.768021,0.6666666666666666,1.7587983977109989,34,432.0671347,28,8.709250099999998,70.1968959,28,47.08035195158104,33.001119698462475,28
California,Sacramento,Los Angeles,gpt2-xl,14,has_competitor,False,4.992032,6.8039904,0.1111111111111111,0.0001751927119831815,-3.7678976,-11.474801,-0.12545349999999988,-2.728947999999999,286.37649550000003,0,3.6376764999999986,3.6376764999999986,1.0,1.3032409358672155,34,439.28103699999997,28,0.5030429000000005,80.37684020000002,28,27.578054186247414,30.55905323977783,36
Connecticut,Hartford,Bridgeport,gpt2-xl,15,has_competitor,True,5.1914353,6.664856,0.14285714285714285,3.7942024586431934e-05,-3.949758,-14.792656,0.7593613000000001,-1.7970049999999986,282.12717310000005,0,2.7886830000000007,2.7886830000000007,0.9583333333333334,0.6477921405075528,46,504.3888356,28,25.395288600000008,33.3547604,25,72.62606335485931,43.0630901038809,28
Connecticut,Hartford,Bridgeport,gpt2-xl,15,has_competitor,False,5.242893,6.588611,0.1,3.3709758975223326e-05,-4.1193037,-15.259125,0.3020239,-2.324971999999999,281.0244867,0,2.807842000000001,2.807842000000001,1.0,0.5927427492485645,46,510.682195,28,19.141985500000004,38.26964789999999,28,72.01231816515168,46.85272061599006,28
Delaware,Dover,Wilmington,gpt2-xl,16,has_competitor,True,4.934476,6.3977704,0.030303030303030304,0.00022386389075442132,-5.3937626,-11.294593,-1.5620822999999997,0.8484629999999989,275.1225941,0,1.3566887000000007,1.3566887000000007,1.0,0.31117955602671066,35,445.3043559,25,39.23219499999998,39.4994258,15,29.51695249596005,71.07938920184648,5
Delaware,Dover,Wilmington,gpt2-xl,16,has_competitor,False,4.9577675,6.4465036,0.022727272727272728,0.00025031289111389235,-5.6662726,-11.106932,-1.7312989,0.9451710000000002,275.1388136,0,0.8596321999999996,0.8596321999999996,1.0,0.2981775281335089,35,445.5220078,25,40.768694,36.897302999999994,15,30.00275350916754,63.49306175271314,5
Florida,Tallahassee,Jacksonville,gpt2-xl,17,has_competitor,True,5.010677,6.6990623,0.14285714285714285,0.0020242914979757085,-3.6504796,-8.3636055,0.4162547000000001,1.8891045000000002,281.922732,0,3.298501,3.298501,0.875,1.1912851124452768,46,362.6287869,17,46.98069730000001,21.143825,17,64.62255327042182,83.3634976991267,17
Florida,Tallahassee,Jacksonville,gpt2-xl,17,has_competitor,False,5.0035305,6.636942,0.125,0.0018148820326678765,-3.6826768,-8.521993,0.01804640000000024,1.8147190000000002,281.0384071,0,3.1701667999999996,3.1701667999999996,0.9375,1.1542194609453058,46,361.7660853,17,43.779827999999995,24.678540799999993,17,59.87944160082756,83.22667559455238,17
Illinois,Springfield,Chicago,gpt2-xl,18,has_competitor,True,4.988479,6.564947,0.5,0.0005773672055427252,-2.7317505,-9.963556,1.1660123000000002,0.0676609999999993,280.0612246,0,1.3687709999999988,0.8596510000000013,0.8333333333333334,2.6324727275199487,46,359.30782050000005,25,7.6596307999999995,14.211243099999997,25,46.51987232834309,46.61748573604664,25
Illinois,Springfield,Chicago,gpt2-xl,18,has_competitor,False,5.002717,6.5397086,0.5,0.0004450378282153983,-2.858498,-10.294877,1.0199338,-0.28303299999999965,278.0214608,0,1.3706800000000001,1.3357719999999986,0.9166666666666666,2.521561400933475,46,362.5696201,25,6.2783262,15.801293499999998,25,47.11053103386988,45.460923529347056,25
Kansas,Topeka,Wichita,gpt2-xl,19,has_competitor,True,5.1572866,6.6369,0.0625,0.0006635700066357001,-4.4295545,-9.751738,0.42627550000000003,2.135465,279.42137360000004,0,4.419031,4.419031,0.9375,0.23849151950263375,46,474.55334170000003,17,75.4374001,47.25204,0,75.71095354703212,109.41275275872378,37
Kansas,Topeka,Wichita,gpt2-xl,19,has_competitor,False,5.1631436,6.687326,0.05263157894736842,0.0005827505827505828,-4.5164776,-9.89069,-0.007510199999999578,1.9509940000000014,281.60046950000003,0,4.4731322,4.4731322,1.0,0.23128152087060472,46,473.47919670000005,17,72.4816452,48.041852799999994,0,74.503245465315,109.30849688125436,37
Kentucky,Frankfort,Louisville,gpt2-xl,20,has_competitor,True,5.110539,6.668237,0.3333333333333333,0.0003792188092529389,-2.9294376,-10.458902,0.4444756999999999,-0.5206780000000002,279.7853958,0,4.964558,4.964558,0.9375,1.1527913253528976,46,429.6134352,41,33.68303669999999,60.630551300000015,0,59.88725531044013,97.48645111198856,41
Kentucky,Frankfort,Louisville,gpt2-xl,20,has_competitor,False,5.1687703,6.7837825,0.25,0.0003225806451612903,-3.127857,-10.608034,0.2801895000000001,-0.7265149999999991,281.9277982,0,5.424265300000001,5.424265300000001,0.9375,1.0225522391279827,46,428.2113683,30,30.590831500000007,64.8396791,0,63.2127857369513,102.76537052478629,41
Louisiana,Baton Rouge,New Orleans,gpt2-xl,21,has_competitor,True,4.963977,6.7716312,0.058823529411764705,0.000925925925925926,-4.523161,-9.287246,-1.1894866,-2.3828832999999996,277.6722898,0,5.442449399999999,4.6122744,1.0,2.2018108651216215,32,432.8437515,28,12.2425102,135.75933830000002,28,79.88708992109595,73.25552051037018,28
Louisiana,Baton Rouge,New Orleans,gpt2-xl,21,has_competitor,False,4.9357796,6.727109,0.0625,0.0007880220646178094,-4.4349885,-9.485061,-0.9189210000000001,-2.5436614000000004,276.13802910000004,0,5.675287999999999,5.000895000000001,1.0,1.9958387461743636,32,437.96659999999997,25,11.0912787,135.16473159999998,22,77.7879791122402,71.60724467767292,28
Maine,Augusta,Portland,gpt2-xl,22,has_competitor,True,5.2042074,6.697653,0.14285714285714285,0.0001950078003120125,-3.6893637,-11.318921,0.03513730000000015,0.4431370000000001,285.19179740000004,0,1.4654160000000012,0.9588209999999986,0.3125,1.9924706465749655,34,431.93592509999996,23,33.96654819999999,12.485985000000005,13,45.77621702238651,37.62106868829986,35
Maine,Augusta,Portland,gpt2-xl,22,has_competitor,False,5.1908283,6.6903224,0.125,0.00020279862096937742,-3.775773,-11.273582,-0.2936209999999999,0.49602900000000005,284.6071291,0,1.2791340000000009,0.710427000000001,1.0,2.3182190236512006,37,432.8173504,23,33.8934971,14.164021700000003,13,50.84685817378621,42.64170793551772,32
Maryland,Annapolis,Baltimore,gpt2-xl,23,has_competitor,True,4.905192,6.6022367,0.25,0.0009009009009009009,-3.5196795,-9.388271,0.5037508000000002,0.5335730000000005,275.4764915,0,2.590224,2.590224,0.8333333333333334,0.9886151958714342,46,403.0781794,34,17.948853700000004,33.5144126,38,72.76054918586368,76.69504334748606,38
Maryland,Annapolis,Baltimore,gpt2-xl,23,has_competitor,False,4.996388,6.65076,0.25,0.0010515247108307045,-3.4355354,-9.1815,0.3411780000000002,0.6647789999999993,278.3957538,0,2.6659186000000004,2.6659186000000004,0.875,1.1221413490185639,46,397.9080572,34,17.8127127,34.1447323,16,69.95134414290526,77.92577385017432,38
Michigan,Lansing,Detroit,gpt2-xl,24,has_competitor,True,5.187319,6.6964293,0.047619047619047616,5.384739647838027e-05,-4.869379,-13.804042,-1.1000470000000004,-2.032387,282.639149,0,3.2120884999999997,2.5509420000000005,1.0,1.9911015336909248,36,499.1397223,28,0.0,115.9055713,25,26.972710802203032,49.58802579623798,25
Michigan,Lansing,Detroit,gpt2-xl,24,has_competitor,False,5.173954,6.7171607,0.034482758620689655,5.0671395996959714e-05,-5.1612406,-13.980243,-1.3153868000000002,-2.0963390000000004,281.649778,0,3.0603172000000005,2.4004251999999995,1.0,2.0020963403632495,36,501.7486732,28,0.0,115.85201110000001,25,26.382192909297142,45.55874328802091,25
Minnesota,St. Paul,Minneapolis,gpt2-xl,25,has_competitor,True,5.0366344,6.5251164,0.5,0.0011198208286674132,-3.1336603,-9.125584,0.4870534000000002,3.241925,281.5205102,0,2.6757422999999996,2.6757422999999996,0.9166666666666666,1.9702891521337573,46,356.088614,23,86.2890693,22.8271092,0,75.4337933845604,83.84235357551243,38
Minnesota,St. Paul,Minneapolis,gpt2-xl,25,has_competitor,False,5.0678043,6.5685735,0.16666666666666666,0.0011210762331838565,-3.4694805,-9.087803,0.14762399999999998,3.0744440000000015,281.8404055,0,3.3345197,3.3345197,0.9375,1.1691531992582727,46,365.1083824,23,82.0386294,32.6592451,0,74.63892430501332,94.46297705458474,37
Montana,Helena,Billings,gpt2-xl,26,has_competitor,True,4.7980404,6.876545,0.5,8.857395925597875e-05,-2.1789987,-12.622553,0.9541388,-2.8916780000000006,282.2510233,0,3.6201479999999986,3.6201479999999986,0.5625,4.698151695557704,39,446.393552,30,54.07461589999999,71.15793649999999,25,102.63280326047298,67.5571840470945,30
Montana,Helena,Billings,gpt2-xl,26,has_competitor,False,4.940931,6.787963,0.3333333333333333,9.028530155290719e-05,-2.9793577,-12.650655,0.05750659999999996,-3.106776,281.67423829999996,0,4.009818000000001,4.009818000000001,0.5625,2.280295152125527,46,456.9040109,30,41.3062491,72.0685635,23,99.97912936082639,82.31392632104321,30
Nebraska,Lincoln,Omaha,gpt2-xl,27,has_competitor,True,5.151889,6.589254,0.5,0.0006075334143377885,-3.3005967,-9.869884,0.08974830000000011,0.9349239999999988,280.1943182,0,2.7320724,2.7320724,0.9166666666666666,2.178278704961084,46,370.9232415,34,69.85449009999998,28.0954295,0,45.692113618385754,73.15513099512235,9
Nebraska,Lincoln,Omaha,gpt2-xl,27,has_competitor,False,5.0316358,6.5916243,0.09090909090909091,0.0005359056806002144,-3.9959455,-10.024933,-0.5609183999999998,1.048534,281.37521660000004,0,1.8765948999999997,1.8765948999999997,1.0,1.079465592687495,34,382.4022455,34,67.0311943,23.944217399999992,0,38.036637984389856,68.4227145730265,9
Nevada,Carson City,Las Vegas,gpt2-xl,28,has_competitor,True,5.09776,6.7012186,0.25,0.0003436426116838488,-3.3592446,-10.569631,0.4032334000000004,0.5978500000000011,284.1617829,0,2.0887137,2.0887137,0.9375,1.439493544203875,46,449.6457678,28,3.4085057999999986,41.801222900000006,21,43.44871636110715,73.53047757277653,40
Nevada,Carson City,Las Vegas,gpt2-xl,28,has_competitor,False,5.1327353,6.696199,0.2,0.0003245699448231094,-3.3626695,-10.631346,0.2699446000000001,0.27597199999999944,284.79152320000003,0,2.0956744,2.0956744,0.9375,1.4117115997932845,46,447.541338,28,2.1577441,43.935935100000016,21,44.2739674178718,74.89522089238832,31
New Hampshire,Concord,Manchester,gpt2-xl,29,has_competitor,True,5.0112705,6.808322,0.5,0.00013819789939192924,-2.279365,-11.840525,1.9520870000000001,-0.6336459999999988,283.6990197,0,3.1197,3.1197,0.5625,3.781536965441889,37,431.0850272,25,49.5850094,16.643407000000003,19,85.97276542630108,39.186600036759465,30
New Hampshire,Concord,Manchester,gpt2-xl,29,has_competitor,False,5.123514,6.8110776,0.5,0.00012229423994129877,-2.98263,-12.059021,1.0603416000000006,-0.7249970000000001,283.45525469999995,0,3.2074005000000003,3.2074005000000003,0.625,2.0057268956804397,46,445.94860830000005,25,36.2472591,17.984367499999998,19,78.05495326651064,46.218468834992606,30
New Jersey,Trenton,Newark,gpt2-xl,30,has_competitor,True,4.975234,6.48959,0.14285714285714285,0.0004899559039686428,-3.6478727,-10.2187,0.4574652999999995,-0.5875889999999995,274.0559661,0,3.549272,3.549272,0.8958333333333334,1.0742994264130372,46,444.17926079999995,13,2.292359800000001,65.1575759,38,42.781342847004666,73.36540965131783,25
New Jersey,Trenton,Newark,gpt2-xl,30,has_competitor,False,5.00268,6.459316,0.1111111111111111,0.0004655493482309125,-3.9011045,-10.295634,-0.08851820000000021,-0.6432000000000002,274.58750310000005,0,3.525445799999999,3.525445799999999,1.0,0.8187596927327998,46,448.29677560000005,13,0.14349850000000153,71.56385819999997,17,42.991414077485224,76.5076492288468,13
New Mexico,Santa Fe,Albuquerque,gpt2-xl,31,has_competitor,True,4.9183397,6.7527437,0.3333333333333333,0.004,-3.0151696,-7.5586114,0.5960559999999999,3.2542016,280.75502819999997,0,1.0387116,1.0387116,0.8958333333333334,2.248726874064401,46,355.62002169999994,30,91.59358970000002,5.3807014,0,52.90745464456366,50.77237470366435,18
New Mexico,Santa Fe,Albuquerque,gpt2-xl,31,has_competitor,False,4.9285026,6.669825,0.16666666666666666,0.0031446540880503146,-3.396346,-7.845734,0.24791819999999998,3.031445999999999,278.8485589,0,0.9790051000000002,0.9790051000000002,0.8958333333333334,1.4497284398075962,46,369.0783432,23,89.68017870000004,5.418090200000002,0,49.86569884370921,48.228564783296896,18
New York,Albany,New York,gpt2-xl,32,has_competitor,True,4.606696,6.4842362,1.0,0.0006657789613848203,-2.0345435,-9.819075,0.15789610000000032,-2.9972867,256.6686469,0,4.651676999999999,3.711518699999999,1.0,12.758301921243593,46,333.99923297,28,6.217280430000001,86.98436260000001,28,65.97433072321854,56.240745781025375,33
New York,Albany,New York,gpt2-xl,32,has_competitor,False,4.534526,6.3633566,0.5,0.0007132667617689016,-2.138293,-9.78771,-0.06616499999999981,-2.9206150000000006,256.39706620000004,0,4.574558,3.6504647000000015,1.0,10.183668849510608,33,342.30382341000006,28,2.5841263900000007,89.9611957,23,64.3809764909627,56.69194214533642,33
North Carolina,Raleigh,Charlotte,gpt2-xl,33,has_competitor,True,4.9540477,6.832569,0.3333333333333333,0.0001599488163787588,-3.3690162,-11.616583,1.9960687999999998,-0.24920100000000112,281.2217694,0,2.5146569999999997,2.5146569999999997,0.5833333333333334,2.8464916974266377,46,426.3402771,28,25.131334899999995,31.60009200000001,17,53.0975081871971,19.99707466642792,33
North Carolina,Raleigh,Charlotte,gpt2-xl,33,has_competitor,False,5.0040274,6.8841906,0.3333333333333333,0.00018244845831052726,-3.2658849,-11.380003,1.1051216,-0.18849849999999968,283.4395412,0,2.579829,2.579829,0.8541666666666666,3.278434797073201,46,420.89688219999994,28,10.060143000000002,32.00141,17,47.535575805515506,28.03553205364025,32
North Dakota,Bismarck,Fargo,gpt2-xl,34,has_competitor,True,4.788851,6.690667,0.3333333333333333,0.00392156862745098,-2.7412734,-7.601797,-0.10245799999999994,8.147613,274.687419,0,1.7526457999999998,1.7526457999999998,1.0,1.7001517367608772,45,329.02535589999997,0,207.9241499,11.393479699999997,0,98.422641271991,85.73933847757137,45
North Dakota,Bismarck,Fargo,gpt2-xl,34,has_competitor,False,4.7146106,6.740093,0.25,0.0035335689045936395,-3.2009578,-7.6927443,-1.0084838,7.9577857,275.3004023,0,1.8610794999999998,1.8610794999999998,1.0,1.0930818244060196,46,335.1385974,0,200.48899639999996,24.412722700000003,0,92.57607373137317,102.14294628744588,45
