condition,exemplar,correct,incorrect,model,item_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting,exemplar_de
Typical,rattlesnake,reptile,amphibian,gemma-2-27b,15,0.20756444,0.7237689,0.1111111111111111,1.080742253779896e-05,-13.234029,-37.947456,10.55396,-1.4554560000000052,21.712508893050686,31,45.29160599999999,18.849909999999994,0.5652173913043478,0.5183267375355668,43,3001.7511940000004,5,355.847399,505.21912499999996,8,488.0724024206415,192.2011644649394,33,Klapperschlange
Typical,salmon,fish,mammal,gemma-2-27b,16,5.2119292e-05,0.84923786,1.0,1.1721955222131052e-05,-3.5762723e-06,-35.66456,29.2649364237277,2.0823229999999953,27.001104389332287,33,0.0,0.0,0.021739130434782608,13.910283013906334,30,2040.3914631337323,5,1340.217285866268,0.0,42,1130.6415733692104,139.97513323931042,36,Lachs
Typical,lion,mammal,fish,gemma-2-27b,17,0.7122525,1.6591371,0.1111111111111111,1.2562971896631867e-05,-10.530725,-39.77917,9.864446999999998,4.18994,23.462681043912646,36,35.80015,27.107129999999998,0.7608695652173914,0.1658202768724408,44,3098.262525,44,212.707048,366.1599309999999,5,482.249105419492,361.8389875749662,36,Loewe
Typical,horse,mammal,bird,gemma-2-27b,18,0.04650583,1.4243926,0.5,1.4691838683611253e-05,-4.9811554,-38.891327,15.412116600000001,1.489811000000003,28.529241512145084,36,20.064990000000023,16.751599999999996,0.5434782608695652,1.8376712569341564,44,2784.1435587,5,342.0275512999999,196.68502799999996,36,585.0929467696872,345.9679886046399,36,Pferd
Typical,sparrow,bird,mammal,gemma-2-27b,19,0.21532474,1.0745835,1.0,1.0601643254704479e-05,-0.05743449,-42.101658,29.75888751,0.643101999999999,21.40786396147284,33,11.197570999999996,0.0,0.06521739130434782,7.519714495379369,36,2494.48779938656,5,1009.62718661344,21.539590999999987,42,836.4766604062245,143.57037591117899,33,Spatz
Atypical,eel,fish,reptile,gemma-2-2b,1,0.016617924,1.2075248,1.0,0.0009737098344693282,-0.0018778087,-16.091331,9.0217551913,17.618615000000002,13.327451840748198,18,0.0,0.0,0.038461538461538464,6.604402892494351,19,653.350834131296,0,515.3033318687039,0.0,20,145.37846732507347,62.907716289643886,20,Aal
Atypical,bat,mammal,bird,gemma-2-2b,2,0.49621427,0.78293395,1.0,2.3479138785189358e-05,-0.15856943,-27.650864,9.07608757,-5.261509,15.68080388280307,4,16.833795000000002,7.3459579999999995,0.6538461538461539,3.1221066147502285,23,869.77133093,0,53.58617106999999,104.074793,5,103.03347303448507,36.03027407630092,5,Fledermaus
Atypical,penguin,bird,fish,gemma-2-2b,3,0.27472192,1.3844274,1.0,6.318316800404372e-05,-0.052821588,-23.002829,10.864911412,-2.3842659999999967,18.169869369957123,19,5.845555000000001,5.845555000000001,0.7307692307692307,6.054126831540871,19,749.4832049003,0,110.19470809970001,49.33766499999999,19,125.53414822124876,51.2824809614711,19,Pinguin
Atypical,butterfly,insect,bird,gemma-2-2b,4,0.05002377,0.7728525,1.0,2.9352197011946344e-05,-0.00646618,-27.135973,14.82956482,-0.6988090000000007,16.973476434503628,13,12.77185,11.033249999999999,0.6153846153846154,5.463975780693739,19,857.92381853,0,107.83321547000001,89.98827000000003,1,149.18272114988883,36.911382541057876,18,Schmetterling
Atypical,sea lion,mammal,fish,gemma-2-2b,5,1.0314294,0.98456335,0.25,1.466275659824047e-05,-3.4614825,-30.011562,5.5176015000000005,-7.023819000000003,25.71440376854237,14,21.146970000000003,13.324832999999998,0.6538461538461539,0.528948578111182,24,914.5484994999999,0,39.8566835,140.62350900000007,15,109.2059329468716,49.71546777196469,15,Seeloewe
Atypical,whale,mammal,fish,gemma-2-2b,6,1.2386262,0.50936073,0.5,2.2619828541699653e-05,-0.9528724,-28.599493,2.6182154,-5.8197829999999975,16.199829318106424,17,20.938442000000002,13.004863999999998,1.0,1.140150148952555,24,910.7665549000002,0,8.969016900000003,149.813268,5,101.96005096556354,62.18406670182943,15,Wal
Typical,alligator,reptile,mammal,gemma-2-2b,7,0.79875153,0.9677354,1.0,8.838997657665621e-06,-0.25274414,-31.791553,9.13801386,-3.734535000000001,19.823261220564873,20,13.731860000000012,10.099695000000004,0.9615384615384616,1.352079617746668,24,1046.31252714,0,25.773665360000003,132.019576,23,79.01367471025848,46.142751431586895,23,Alligator
Typical,chameleon,reptile,insect,gemma-2-2b,8,0.10288755,1.07778,0.5,6.385206752994662e-06,-3.9821646,-33.912003,7.2992854,-5.460898,18.7692443646229,9,13.044940000000011,8.063988000000002,0.8076923076923077,0.7723528030012226,24,1082.7145426,0,35.9832784,122.19407999999997,19,112.3295166433757,52.88921610163275,19,Chamaeleon
Typical,falcon,bird,reptile,gemma-2-2b,9,0.025773812,0.717844,1.0,0.00036927621861152144,-0.0032945187,-18.795298,17.6971714813,17.937166,15.800357274972642,19,0.0,0.0,0.038461538461538464,6.429809713013519,19,696.038228928174,0,580.680448071826,0.0,19,216.95708025770693,53.92733369431173,19,Falke
Typical,goldfish,fish,amphibian,gemma-2-2b,10,1.4035223,0.4348311,0.5,0.0002913752913752914,-1.2594509,-20.445393,11.7117401,15.137397000000004,13.731910349646839,8,0.0,0.0,0.038461538461538464,5.327562032662917,20,708.963926955079,0,441.279843044921,0.0,17,153.33443140219185,34.52924970174584,17,Goldfisch
Typical,shark,fish,mammal,gemma-2-2b,11,0.034800623,0.7940436,1.0,0.00018960940462646946,-0.0046710186,-20.822956,12.8729519814,6.990953999999999,16.081216978969834,4,0.0,0.0,0.038461538461538464,5.6130144290072845,20,694.78303904638,0,268.62175295362,0.0,0,129.10361404915542,61.23161835286709,20,Hai
Typical,dog,mammal,insect,gemma-2-2b,12,0.53283376,0.38187933,0.25,4.0842999509884004e-05,-4.1856937,-27.43881,16.4192733,3.852899999999998,12.529428696530966,4,5.783057999999997,0.3944499999999991,0.5769230769230769,0.571746589841541,24,934.8968122,0,178.1272548,8.538928999999989,5,153.59708748539177,20.441250103346896,19,Hund
Typical,rabbit,mammal,reptile,gemma-2-2b,13,1.2387302,0.19003162,1.0,2.3911432055665813e-05,-0.45965907,-27.81179,15.92190393,9.017562999999999,13.954783270331081,18,0.0,0.0,0.038461538461538464,1.5922274565324042,24,917.2605998700001,0,352.08467413000005,0.0,15,146.19840522367426,26.06157593211597,15,Kaninchen
Typical,cat,mammal,reptile,gemma-2-2b,14,1.5219343,0.86919075,0.3333333333333333,4.029983074071089e-05,-2.5985339,-25.963202,13.3989446,8.258195000000004,13.186171597119671,8,0.0,0.0,0.038461538461538464,0.7464100542595907,24,924.2329909,0,321.4735486,0.0,19,129.05455714053747,27.67791060708185,19,Katze
Typical,rattlesnake,reptile,amphibian,gemma-2-2b,15,0.81618404,0.7372633,0.25,6.871907641561298e-06,-4.458159,-33.61824,9.406872,0.37847599999999915,20.195598312864092,4,20.127904,7.999184999999997,0.6153846153846154,0.41112486446090474,24,1095.2308939999998,0,119.24816699999997,104.73512099999998,5,146.83224152103915,52.770069405409664,19,Klapperschlange
Typical,salmon,fish,mammal,gemma-2-2b,16,0.008337026,0.8802739,1.0,0.00044822949350067237,-0.00088104524,-18.199202,19.34086595476,11.807621000000001,14.172573243777983,4,0.0,0.0,0.038461538461538464,8.01026459365437,17,639.6877855233789,0,468.3885544766211,0.0,17,221.23993375875267,64.29336824987017,20,Lachs
Typical,lion,mammal,fish,gemma-2-2b,17,1.2681302,1.1603837,0.14285714285714285,2.288381885168997e-05,-5.160745,-25.807367,9.070439,-3.3595159999999993,19.57875845466647,4,19.993520000000004,11.964051999999999,0.6538461538461539,0.6068758234774672,20,904.492494,0,104.447936,126.96469399999998,15,136.21910619878477,39.80437935421917,15,Loewe
Typical,horse,mammal,bird,gemma-2-2b,18,0.3390302,0.84018,0.5,4.0073735673639494e-05,-2.8118403,-27.34403,13.4119657,-0.7056919999999991,12.954722906479272,13,14.440690000000004,4.9131730000000005,0.5769230769230769,1.3443919616523048,24,900.9069568,0,121.09489819999999,73.72347199999999,5,149.70759189127085,26.58360789358997,20,Pferd
Typical,sparrow,bird,mammal,gemma-2-2b,19,0.06181635,1.5725712,1.0,8.465250148141877e-05,-0.010308121,-20.758184,19.389967879,6.847688999999999,15.613630203907102,9,0.0,0.0,0.038461538461538464,6.089189964473311,19,711.87088679586,0,376.19228020414,0.0,19,197.63242977297278,44.76060605754658,19,Spatz
Atypical,eel,fish,reptile,gemma-2-9b,1,0.0024967988,0.6095856,1.0,0.043478260869565216,-0.00023016665,-12.90831,15.96545783335,24.026381999999998,13.045822346951839,27,0.0,0.0,0.023809523809523808,15.261824279062022,27,724.4776231561548,1,1035.4245008438452,0.0,31,352.4407942087731,118.42906090625813,31,Aal
Atypical,bat,mammal,bird,gemma-2-9b,2,0.69688624,0.14465915,1.0,0.0007293946024799417,-0.29528925,-25.219416,10.29114875,-1.4762810000000002,20.4944026317186,27,18.198176999999998,12.78831,0.7380952380952381,3.9097957681148863,40,1243.9529281500002,0,103.44096035,272.26681200000013,32,211.84717173048662,103.60553511745597,32,Fledermaus
Atypical,penguin,bird,fish,gemma-2-9b,3,0.63603455,0.7149351,1.0,0.0005896226415094339,-0.23245806,-23.092285,12.757442939999999,-6.5183789999999995,20.563080619260603,27,8.021670999999998,8.021670999999998,0.6904761904761905,9.546534837318491,32,922.7332711967,0,176.45989550330003,81.2835753,32,224.31326913952512,105.85494956439263,32,Pinguin
Atypical,butterfly,insect,bird,gemma-2-9b,4,0.01683667,0.6101837,1.0,0.00010625863351397301,-0.0019164783,-29.230528,16.0946635217,-7.014869999999998,17.68334447518757,26,15.039556000000005,15.039556000000005,0.8095238095238095,9.270352110600113,32,1155.1280652861,0,221.6739162139,262.4354405,32,226.86607846572082,95.60328870090397,32,Schmetterling
Atypical,sea lion,mammal,fish,gemma-2-9b,5,1.5287025,0.35369393,0.25,0.00013952839402818474,-2.7145014,-28.08788,4.7373543,-13.419054999999998,21.121279439616202,5,23.09695,17.616709999999998,0.8333333333333334,0.9725445374667029,39,1379.6674364,0,27.1687603,439.9229929000001,30,172.66741507751988,154.2874929456532,30,Seeloewe
Atypical,whale,mammal,fish,gemma-2-9b,6,0.82797384,0.82879454,0.5,0.00030627871362940275,-1.2162594,-24.556576,5.7554799,-8.323813000000001,21.843894291293097,27,22.149469,15.845459000000002,0.8809523809523809,3.632178049915816,34,1226.4002494,0,21.565304400000002,380.3199578,0,177.03402650484912,148.3371705903745,30,Wal
Typical,alligator,reptile,mammal,gemma-2-9b,7,0.17924705,0.40983292,1.0,1.638377351071499e-05,-0.033878118,-35.7365,16.031404882,-7.630870999999999,26.728751158158,40,8.552120000000002,8.552120000000002,0.7142857142857143,6.539804775146859,32,1352.368778808,0,221.54399019200002,80.42926500000002,32,197.2918274135039,51.38377617034657,32,Alligator
Typical,chameleon,reptile,insect,gemma-2-9b,8,0.06433955,0.736184,0.5,1.9340489314379655e-05,-4.482547,-35.71765,9.924976,-2.5130199999999974,20.65614114679163,34,9.018130000000014,6.546951,0.6904761904761905,3.974491855967832,32,1377.6493828999999,0,138.5641331,85.936333,32,154.01720773496373,31.329725476420023,32,Chamaeleon
Typical,falcon,bird,reptile,gemma-2-9b,9,0.009063698,0.7202112,1.0,0.004081632653061225,-0.0010538506,-19.611282,19.603980149399998,19.362323999999997,18.755086490460197,31,0.0,0.0,0.023809523809523808,11.531355920832775,31,827.7948852017,0,896.1684707983,0.0,5,250.145501515061,60.5138279356389,31,Falke
Typical,goldfish,fish,amphibian,gemma-2-9b,10,0.17068836,0.72405595,1.0,0.05555555555555555,-0.035986025,-9.300137,21.960736975,17.270618,13.985861382247657,27,6.726079999999996,0.0,0.07142857142857142,15.360060905226948,27,702.5640089366286,1,991.9584360633717,9.52418999999999,1,427.49410911003747,63.14128043756076,28,Goldfisch
Typical,shark,fish,mammal,gemma-2-9b,11,0.0084826555,0.6649826,1.0,0.012345679012345678,-0.0010046678,-15.982017,19.6579503322,10.471741,15.21417583065711,28,0.0,0.0,0.023809523809523808,14.245782771766027,28,767.6074042751648,1,853.461620724835,0.0,36,360.86470068893397,98.13672562857676,36,Hai
Typical,dog,mammal,insect,gemma-2-9b,12,0.6434094,1.1491888,0.5,0.005319148936170213,-2.6552453,-15.138627,19.6186237,7.880437000000001,22.64923448855847,36,9.327103000000001,0.0,0.23809523809523808,2.020427105561832,39,1219.1258922999998,0,369.43905269999993,52.864208999999974,28,199.83617202986503,25.45685322363618,39,Hund
Typical,rabbit,mammal,reptile,gemma-2-9b,13,0.8164782,1.0065602,1.0,0.0011389521640091116,-0.5178127,-19.662546,18.045795299999998,10.752093000000002,21.324104531595797,27,4.858910000000002,0.0,0.2619047619047619,3.821993535143361,40,1240.8817126,0,424.0935754,25.06574100000001,32,190.68388355041984,58.144958182717644,32,Kaninchen
Typical,cat,mammal,reptile,gemma-2-9b,14,1.1552573,0.7181461,0.3333333333333333,0.0011655011655011655,-2.3714597,-19.818958,16.7597203,10.540406,19.068608032418627,26,5.183157999999999,0.0,0.2619047619047619,1.5749760646874764,39,1298.1088855,0,407.6032475,26.326177999999985,32,188.1805487396222,55.8344653131724,32,Katze
Typical,rattlesnake,reptile,amphibian,gemma-2-9b,15,0.6659491,0.47260004,0.125,1.2240201718524322e-05,-10.287416,-37.32296,9.825757,-9.915287000000003,18.813352269588503,30,19.20716999999999,17.08614,0.5952380952380952,0.44318093790357344,40,1580.5474109999998,0,153.734115,246.98986200000007,1,228.11949708057784,81.5633524729263,34,Klapperschlange
Typical,salmon,fish,mammal,gemma-2-9b,16,0.00022384003,0.6760709,1.0,0.058823529411764705,-1.537788e-05,-11.068751,23.00757762212,17.291828000000002,12.521535998102252,27,0.0,0.0,0.023809523809523808,15.546042675169833,27,675.2023061626797,1,1115.5690868373204,0.0,28,419.6913931657409,116.43959149917453,31,Lachs
Typical,lion,mammal,fish,gemma-2-9b,17,0.90713257,0.77150154,0.14285714285714285,0.00035001750087504374,-6.3927736,-25.32375,10.4725294,-5.649892999999999,22.776734721445706,27,21.02439,14.962768,0.7619047619047619,0.6134855170135267,39,1397.6559336,0,73.9603384,308.0463064999999,39,188.90036326978682,110.37660562605883,39,Loewe
Typical,horse,mammal,bird,gemma-2-9b,18,0.631786,0.8136175,0.5,0.0009174311926605505,-1.6819818,-20.61747,13.2968942,2.031706,19.79459471423064,36,17.709304,8.693888999999999,0.6666666666666666,2.817908338868434,39,1252.4893046,0,238.3559774,205.44349400000004,28,236.14102884133726,104.92886850512966,28,Pferd
Typical,sparrow,bird,mammal,gemma-2-9b,19,0.15423869,0.73775357,1.0,0.0040650406504065045,-0.036260482,-19.195791,24.829868518,9.436405,15.9390227177625,29,0.0,0.0,0.023809523809523808,8.485117328235836,32,853.3458083200001,0,834.3934486799999,0.0,28,315.0875489442779,50.86705473285838,28,Spatz
Atypical,eel,fish,reptile,gpt2-medium,1,5.2747,5.9862804,1.0,0.004098360655737705,-1.4849396,-7.4069467,5.6618804,5.7343213,113.246394,15,0.0,0.0,0.041666666666666664,8.684352797612679,15,130.28241261,14,163.37821889000003,0.0,14,4.443193936947473,0.0,15,Aal
Atypical,bat,mammal,bird,gpt2-medium,2,5.3038573,5.9191527,0.16666666666666666,0.0022123893805309734,-3.5754135,-8.330688,-1.4711151,-1.7470813000000005,124.41358969999999,0,2.8414591000000002,2.8414591000000002,1.0,1.7935261049586728,15,194.3254015,9,1.7144526999999994,38.8041053,8,5.168644551343746e-15,0.5198968864221301,8,Fledermaus
Atypical,penguin,bird,fish,gpt2-medium,3,4.6283,5.8801413,1.0,0.02127659574468085,-1.6462033,-5.567869,1.5830765,2.4252474,117.5211354,14,2.07432,0.8606379999999998,0.3333333333333333,4.095562396526244,21,149.0933876,15,24.102686699999996,9.579469,7,3.0851179537421554,0.0,15,Pinguin
Atypical,butterfly,insect,bird,gpt2-medium,4,5.1549864,6.010363,0.5,0.008620689655172414,-1.961561,-6.539995,1.1989822,-0.7260970000000002,118.2719655,15,1.3606410000000002,1.3606410000000002,0.5416666666666666,9.521117243200223,14,128.81018242,11,26.67724538,5.378877499999998,11,3.795544220717421,0.0,11,Schmetterling
Atypical,sea lion,mammal,fish,gpt2-medium,5,5.16469,5.9265785,1.0,0.01098901098901099,-2.7350225,-6.355283,0.7546539999999999,1.3152616000000004,114.30889183,14,3.9611915,3.298806000000001,0.4583333333333333,6.739829929232078,19,163.72650504,9,28.358776360000004,30.597768,8,4.019178096314529,0.0,15,Seeloewe
Atypical,whale,mammal,fish,gpt2-medium,6,5.180683,5.7612934,0.3333333333333333,0.005434782608695652,-2.6019206,-7.2281322,-0.17974859999999993,0.7953798000000001,117.9605626,0,4.0213584,3.384618400000001,1.0,3.116748699047532,14,175.2932904,9,4.3178999000000005,34.31101670000001,7,4.5461654871420574e-15,1.8077811709426113,7,Wal
Typical,alligator,reptile,mammal,gpt2-medium,7,5.355631,5.756651,0.14285714285714285,0.00016594756057085962,-3.317598,-13.013231,1.6365284,-4.399063,121.7041915,15,5.0766352999999995,5.0766352999999995,0.9583333333333334,0.6184456365786677,21,250.7634837,15,3.6137206,53.9642439,19,8.644062321504197e-15,0.0,8,Alligator
Typical,chameleon,reptile,insect,gpt2-medium,8,5.832175,5.7892084,0.2,0.0001869508319312021,-3.5245993,-12.786856,-0.5120544000000002,-5.7202686,124.4116683,0,7.421021,7.421021,1.0,0.6382241418668738,22,255.31092209999997,15,0.0,103.05934349999997,16,4.890873229890928e-15,1.5966000032065313,4,Chamaeleon
Typical,falcon,bird,reptile,gpt2-medium,9,3.5490036,5.9916377,1.0,0.017857142857142856,-0.8312163,-5.856861,5.5033186999999995,6.47316,110.62249318,14,0.0,0.0,0.041666666666666664,8.316992663658873,16,129.90242305200002,14,151.153182548,0.0,14,1.14156857502119e-14,0.0,14,Falke
Typical,goldfish,fish,amphibian,gpt2-medium,10,4.0305676,5.8718557,1.0,0.003787878787878788,-0.7836775,-7.587698,4.2138749,1.7845535000000012,109.81746710000002,15,0.0,0.0,0.041666666666666664,8.63662396717661,15,126.50550714599999,14,100.45368435400002,0.0,14,4.271288405814329,5.244648967336558,15,Goldfisch
Typical,shark,fish,mammal,gpt2-medium,11,4.9457817,5.8284326,1.0,0.0023752969121140144,-1.7534125,-8.24719,1.7981872,-1.0063795999999998,118.035479,0,1.9219186000000006,1.9219186000000006,0.6666666666666666,5.388274520330407,20,143.80607940000002,14,41.8083989,5.624982000000001,14,6.584493079969006e-15,0.0,7,Hai
Typical,dog,mammal,insect,gpt2-medium,12,5.5298295,5.777435,0.5,0.002652519893899204,-3.0193982,-8.150788,2.3546982,-0.2527140000000001,109.0894471,14,3.155182,2.835742999999999,0.5833333333333334,3.086886523843474,20,196.765052,9,33.5574383,25.471117,14,9.458701141569695e-15,0.0,3,Hund
Typical,rabbit,mammal,reptile,gpt2-medium,13,5.338413,5.9250793,1.0,0.003816793893129771,-2.3676949,-7.5585423,2.7347335,4.971799699999999,108.88253885,14,0.2887890000000013,0.0,0.08333333333333333,4.877114064049575,22,184.9089126,9,99.0257993,0.2887890000000013,14,1.0013735356048564e-14,4.493297436107637,14,Kaninchen
Typical,cat,mammal,reptile,gpt2-medium,14,5.278142,5.7750077,0.5,0.0037735849056603774,-2.3927233,-7.6672354,2.5352017,5.1513686000000005,107.22222498,14,0.34914999999999985,0.0,0.08333333333333333,4.006466701705868,16,190.9305842,9,98.07447280000001,0.34914999999999985,14,9.819947900415273e-15,0.0,14,Katze
Typical,rattlesnake,reptile,amphibian,gpt2-medium,15,3.1928368,5.883961,0.25,0.00031201248049921997,-3.6829135,-11.576282,0.6447299000000002,-2.6562600000000014,117.0966238,15,3.185682999999999,3.185682999999999,0.875,0.9659634920524973,19,232.23308559999998,15,10.186558799999995,21.3527445,15,5.7210742985725315e-15,7.24169511337698,15,Klapperschlange
Typical,salmon,fish,mammal,gpt2-medium,16,3.9195156,5.9859543,1.0,0.003003003003003003,-0.83204544,-7.8337965,4.10740656,-0.7331525000000001,112.5993699,15,1.2617702,1.2617702,0.6666666666666666,8.603487420503026,15,126.49190484999998,14,72.46976005000002,3.1815073000000007,18,1.498873936976937,0.0,14,Lachs
Typical,lion,mammal,fish,gpt2-medium,17,5.616113,5.9617014,0.25,0.002967359050445104,-3.495988,-7.932388,1.6565856,0.2160669999999998,110.08219482000001,14,4.008144,3.4619539999999986,0.6666666666666666,3.337133421898309,16,198.9725914,9,22.9029181,33.7884931,14,6.080146119901014e-15,0.0,7,Loewe
Typical,horse,mammal,bird,gpt2-medium,18,5.8306565,5.9952507,0.3333333333333333,0.0021413276231263384,-3.8675375,-8.349139,0.7184524999999997,-1.8418004999999988,115.11922849000001,14,4.119001899999999,4.119001899999999,0.625,1.9808174449273204,20,207.8895817,9,18.7778178,33.9855091,14,5.4347857325408706e-15,0.6650199497879313,13,Pferd
Typical,sparrow,bird,mammal,gpt2-medium,19,4.933616,5.903536,1.0,0.01639344262295082,-1.0630233,-5.945058,5.7036364,1.8435896999999999,110.37210796000001,15,0.0,0.0,0.041666666666666664,8.910672777460146,15,130.152994176,14,88.68892242399998,0.0,18,7.676306334550779,0.0,18,Spatz
Atypical,eel,fish,reptile,gpt2-xl,1,3.2325387,6.632076,1.0,0.25,-0.751309,-3.7807672,4.945075,3.9280255,245.55146717,26,0.0,0.0,0.020833333333333332,20.324031762489895,25,204.12395722999997,13,240.22050717000005,0.0,13,139.39715595678652,19.86242256610616,37,Aal
Atypical,bat,mammal,bird,gpt2-xl,2,3.833319,6.8430605,0.3333333333333333,0.5,-2.389574,-3.294849,-0.1919755000000003,1.2822727,266.5432854,27,3.6135584999999995,0.34196049999999856,1.0,21.048779585113785,25,237.94834404,12,48.65671615999999,29.39228300000001,7,77.583060924046,48.5067104444539,7,Fledermaus
Atypical,penguin,bird,fish,gpt2-xl,3,3.6443927,6.503189,1.0,0.25,-1.3332348,-3.735302,3.0162602,0.6774490000000002,258.062748,26,1.0349813,1.0349813,0.625,15.922723675735664,33,213.76007331,12,73.47961409,5.8253644,33,85.3779311271252,35.13708754701935,33,Pinguin
Atypical,butterfly,insect,bird,gpt2-xl,4,3.2511065,6.8334327,0.3333333333333333,0.02857142857142857,-1.7561878,-5.826913,3.1118882,-2.5613078000000002,255.01252434,28,2.8906082,2.8906082,0.6041666666666666,18.83908349051684,27,242.63594467000001,25,70.67746003,46.111462700000004,26,76.38701647689209,40.52339111039676,30,Schmetterling
Atypical,sea lion,mammal,fish,gpt2-xl,5,2.8033788,6.7058487,0.3333333333333333,0.5,-2.9884162,-2.7226317,0.7649403000000001,1.8672673,245.38432885,25,4.112205000000001,1.8694169999999994,0.4375,17.21009207430722,23,249.42025478,12,64.48395062000002,41.670683000000004,30,98.96942654121077,57.054885411236015,30,Seeloewe
Atypical,whale,mammal,fish,gpt2-xl,6,3.8368597,6.924666,0.16666666666666666,0.2,-3.1231356,-3.7369897,-1.2229622999999998,-0.08085569999999986,261.3100172,26,2.3388406999999996,1.0038253000000004,1.0,9.091287648259422,34,263.68316289999996,0,17.4876951,49.0168161,34,75.5002077140943,67.33394206343154,34,Wal
Typical,alligator,reptile,mammal,gpt2-xl,7,3.0624752,7.0402565,1.0,0.002004008016032064,-1.242196,-8.131777,5.938467,-4.1346764,269.5750724,26,5.2461498,5.2461498,0.6666666666666666,13.468401901040007,33,317.19023917,25,85.96801683,70.4009119,33,111.92608833705515,55.61159745654698,35,Alligator
Typical,chameleon,reptile,insect,gpt2-xl,8,3.4680119,7.0135584,0.5,0.0017152658662092624,-1.785178,-8.30998,3.4056483999999996,-2.382312399999999,275.9252141,30,3.123693000000001,3.123693000000001,0.6666666666666666,9.78097219232424,36,317.33289386,25,48.421954039999996,54.05951780000001,30,83.1631374410349,36.27129662470214,30,Chamaeleon
Typical,falcon,bird,reptile,gpt2-xl,9,3.2448695,7.0927644,1.0,0.3333333333333333,-1.2151821,-3.8772454,6.905596900000001,4.779701600000001,240.453533061,28,0.0,0.0,0.020833333333333332,24.704753177210407,23,197.25195760499997,23,301.925917295,0.0,33,166.70889699359373,13.602321675062543,33,Falke
Typical,goldfish,fish,amphibian,gpt2-xl,10,3.4386754,6.672671,0.5,0.125,-1.5070739,-4.7329454,6.2094927,1.8217783,257.2509049,28,0.0,0.0,0.020833333333333332,20.270626047678256,29,202.09355193,12,177.14616686999997,0.0,30,124.7020100217259,28.997044967458674,30,Goldfisch
Typical,shark,fish,mammal,gpt2-xl,11,2.4128046,6.7350626,1.0,0.2,-0.49538326,-4.2170777,5.61754174,-1.3636027,248.4999531,26,1.7841592000000004,1.7841592000000004,0.625,14.328934134749279,37,209.71888633,12,102.58483537000001,8.314209100000001,41,107.4125600975609,60.10484022819211,35,Hai
Typical,dog,mammal,insect,gpt2-xl,12,4.0663643,7.002504,0.5,0.3333333333333333,-2.4815698,-3.916003,5.3728656,3.3357920000000005,252.92004089,27,4.135584,0.0,0.1875,12.873477456087642,21,258.2115554,12,207.64187950000002,16.501956499999995,34,167.75056429922148,5.787087042013526,34,Hund
Typical,rabbit,mammal,reptile,gpt2-xl,13,4.073306,6.983048,0.16666666666666666,0.3333333333333333,-3.2467628,-3.9116812,4.879736200000001,4.6415568,263.8254375,28,2.031262,0.0,0.14583333333333334,10.93548895831589,21,259.2174069,12,234.16933219999999,4.434128500000002,12,136.1658207811494,10.1279254607441,34,Kaninchen
Typical,cat,mammal,reptile,gpt2-xl,14,4.171565,6.7420707,0.2,0.5,-2.6596777,-3.0653071,2.5179107999999997,5.337907899999999,249.42672609999997,27,1.6569350000000007,0.0,0.16666666666666666,15.701563414491126,25,244.03461506000002,12,208.52455784000006,5.175254499999998,12,119.07469366397923,11.05645338690751,12,Katze
Typical,rattlesnake,reptile,amphibian,gpt2-xl,15,2.0610738,7.3356323,0.16666666666666666,0.0009090909090909091,-4.6736894,-8.940529,3.1387829,-2.297637,261.09309034,30,2.297637,2.297637,0.625,4.6870018367376804,31,373.33408929999996,25,56.33461810000001,36.4551589,42,69.56189672595247,23.415339507702022,35,Klapperschlange
Typical,salmon,fish,mammal,gpt2-xl,16,3.1098282,6.8793545,1.0,0.2,-0.85286546,-4.213558,6.38789554,-0.3766528,242.56249628,26,0.5852124999999999,0.5852124999999999,0.5416666666666666,21.864899961512457,28,185.942314415,12,195.30289408500002,2.5121852999999996,37,149.18961963014922,40.582932482550454,30,Lachs
Typical,lion,mammal,fish,gpt2-xl,17,4.317915,7.009697,0.07692307692307693,0.125,-4.4736624,-4.433367,2.6489535999999996,-0.32775039999999933,260.89216124,28,3.609745,1.8126309999999997,0.5625,10.702438225742558,26,278.54600360000006,7,93.8013684,42.2020651,33,125.05778547319802,35.68005361634104,34,Loewe
Typical,horse,mammal,bird,gpt2-xl,18,3.4860065,7.207657,0.14285714285714285,0.2,-3.8466096,-4.611045,2.0649303999999997,0.39355839999999986,265.97508727,28,4.111030999999999,0.40933699999999895,0.4166666666666667,9.290185294536936,26,289.1689364,12,95.2585002,30.01291589999999,28,104.43582489318037,16.53060106917859,28,Pferd
Typical,sparrow,bird,mammal,gpt2-xl,19,3.5846558,6.7988863,1.0,0.2,-0.742996,-4.584923,6.820428000000001,-1.9413158999999998,236.50371847999997,28,2.4020472,2.4020472,0.6041666666666666,21.853500720062478,27,214.9449735735,12,185.14962142650006,25.6354147,33,156.44794520506233,37.23549741163749,33,Spatz
