rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,task_type,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,keystrokes,rt_zscore,response_correct_strict,response_intuitive_strict,response_correct_edit1,response_intuitive_edit1,load_timestamp,finish_timestamp,index_last_empty,n_backspace,n_keystrokes,n_keystrokes_len_diff,n_keystrokes_len_norm,time_last_empty_keystrokes,time_last_empty_keystrokes_normalized,time_last_empty_trial,time_last_empty_trial_normalized,time_stroke_after_last_empty_trial,time_stroke_after_last_empty_trial_normalized,gpt-4o_label,gpt-4o_label_logprobs,query_time,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
29904,Juneau,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,7,115824,0.0-3.0-0.2,subject_36,67e03b666014ad9eaa888659,67f57f59d39d8dab460c4dbb,0.756160575585866,"[{'key': 'J', 'code': 'KeyJ', 'timeStamp': 115581.60000000149, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 15802.20000000298, 'content': 'J', 'is_empty': False}, {'key': 'J', 'code': 'KeyJ', 'timeStamp': 115955.30000000447, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 16175.90000000596, 'content': 'JJ', 'is_empty': False}, {'key': 'J', 'code': 'KeyJ', 'timeStamp': 116122.89999999851, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 16343.5, 'content': 'JJJ', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 117470, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 17690.60000000149, 'content': 'JJ', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 118392, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 18612.60000000149, 'content': 'J', 'is_empty': False}, {'key': 'U', 'code': 'KeyU', 'timeStamp': 119455.10000000149, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 19675.70000000298, 'content': 'JU', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 122444, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 22664.60000000149, 'content': 'J', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 123084.39999999851, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 23305.30000000447, 'content': 'J', 'is_empty': False}, {'key': 'N', 'code': 'KeyN', 'timeStamp': 123296.30000000447, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 23517, 'content': 'JN', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 124147.60000000149, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 24368.30000000447, 'content': 'J', 'is_empty': False}, {'key': 'CapsLock', 'code': 'CapsLock', 'timeStamp': 124741.10000000149, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 24962.30000000447, 'content': 'J', 'is_empty': False}, {'key': 'u', 'code': 'KeyU', 'timeStamp': 125312.60000000149, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 25533.30000000447, 'content': 'Ju', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 125601.5, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 25822.20000000298, 'content': 'Jun', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 127117.20000000298, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 27337.80000000447, 'content': 'June', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 127679.39999999851, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 27900.10000000149, 'content': 'Junea', 'is_empty': False}, {'key': 'u', 'code': 'KeyU', 'timeStamp': 128022.70000000298, 'stimLoadTimeStamp': 99779.89999999851, 'timeSinceStimLoad': 28243.40000000596, 'content': 'Juneau', 'is_empty': False}]",0.3156802426966275,True,False,True,False,99779.89999999852,129684.70000000298,,4.0,16.0,10.0,2.6666666666666665,115581.60000000148,0.0,15802.20000000298,0.5284168427811127,15802.20000000298,0.5284168427811127,Correct,{'Correct': 0.0},2025-04-08T17:23:57.449352,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
12750,Juneau ,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,33,499163,0.0-3.0-0.15,subject_18,67d9934d34ab881ca1365b4a,67db2ed50e7a5f7d577c212a,0.2872963366059793,"[{'key': 'v', 'code': 'KeyV', 'timeStamp': 511437.8000000119, 'content': 'Juneau ', 'is_empty': False}, {'key': 'Control', 'code': 'ControlLeft', 'timeStamp': 511494.7000000179, 'content': 'Juneau ', 'is_empty': False}]",-0.45973570789354,True,False,True,False,,,,0.0,2.0,-5.0,0.2857142857142857,511437.8000000119,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:58.048157,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
56687,Juneau.,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,81,1253856,0.0-3.0-0.39,subject_50,67d9934d34ab881ca1365b4a,67dafb6a584019ec3297c693,0.016831963282075,[],1.921302239577364,True,False,True,False,,,,,0.0,,,,,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:58.638460,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
7442,Juno,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,9,70117,0.0-3.0-0.3,subject_45,67d9934d34ab881ca1365b4a,67daffd116e5c6ec801e3212,0.2815358798479368,"[{'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 70680.79999995232, 'content': 'J', 'is_empty': False}, {'key': 'j', 'code': 'KeyJ', 'timeStamp': 70689.09999990463, 'content': 'J', 'is_empty': False}, {'key': 'u', 'code': 'KeyU', 'timeStamp': 70841.69999992847, 'content': 'Ju', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 71049.5, 'content': 'Jun', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 71664.5, 'content': 'Juno', 'is_empty': False}]",-0.6830970722643996,False,False,False,False,,,,0.0,5.0,1.0,1.25,70680.79999995232,0.0,,,,,Correct,{'Correct': -1.9361264946837764e-07},2025-04-08T17:23:59.291019,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
22536,Mount,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,71,337787,0.0-3.0-0.34,subject_12,67d9934d34ab881ca1365b4a,67db276359cdd8e8fd0d55ab,0.4600559470538385,"[{'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 347253.90000003576, 'content': 'M', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 347254.10000002384, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 347501.7000000477, 'content': 'Mo', 'is_empty': False}, {'key': 'u', 'code': 'KeyU', 'timeStamp': 347768.5, 'content': 'Moun', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 347841.40000003576, 'content': 'Mount', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 347923.40000003576, 'content': 'Mount', 'is_empty': False}]",2.017368976754988,False,False,False,False,,,,0.0,6.0,1.0,1.2,347253.90000003576,0.0,,,,,Other,{'Other': -1.8624639324116288e-06},2025-04-08T17:23:59.735257,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
4921,Nome,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,77,457744,0.0-3.0-0.37,subject_52,67d9934d34ab881ca1365b4a,67db2de23c267c4a48f1a132,0.9281662041378698,"[{'key': 'N', 'code': 'KeyN', 'timeStamp': 461166.3000000715, 'content': 'N', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 461198.2000000477, 'content': 'N', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 461454.2000000477, 'content': 'No', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 461613.60000002384, 'content': 'Nom', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 461774.39999997616, 'content': 'Nome', 'is_empty': False}]",-0.9231678869492008,False,False,False,False,,,,0.0,5.0,1.0,1.25,461166.3000000715,0.0,,,,,Alternate city,"{'Alternate': -0.001931970240548253, ' city': 0.0}",2025-04-08T17:24:00.169619,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
3984,Nome,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,11,459254,0.0-3.0-0.4,subject_54,67d9934d34ab881ca1365b4a,67daff2b4ef391faf50735d5,0.8646060415067338,"[{'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 472369.5, 'content': 'N', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 472446.5, 'content': 'N', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 472721.10000000894, 'content': 'Nom', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 472910.5, 'content': 'Nome', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 473008.10000000894, 'content': 'Nome', 'is_empty': False}]",-0.3476257569575789,False,False,False,False,,,,0.0,5.0,1.0,1.25,472369.5,0.0,,,,,Alternate city,"{'Alternate': -0.0031803252641111612, ' city': -1.9361264946837764e-07}",2025-04-08T17:24:00.614840,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
4182,Nome,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,11,141565,0.0-3.0-0.4,subject_21,67e03b666014ad9eaa888659,67e070541a934b30dd2dfadd,0.1161643315829434,"[{'key': 'N', 'code': 'KeyN', 'timeStamp': 146521.5, 'stimLoadTimeStamp': 144398.89999997616, 'timeSinceStimLoad': 2123.2000000476837, 'content': 'N', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 146547.5, 'stimLoadTimeStamp': 144398.89999997616, 'timeSinceStimLoad': 2149.100000023842, 'content': 'N', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 146730, 'stimLoadTimeStamp': 144398.89999997616, 'timeSinceStimLoad': 2331.7000000476837, 'content': 'No', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 146952, 'stimLoadTimeStamp': 144398.89999997616, 'timeSinceStimLoad': 2553.5, 'content': 'Nom', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 147139.5, 'stimLoadTimeStamp': 144398.89999997616, 'timeSinceStimLoad': 2740.899999976158, 'content': 'Nome', 'is_empty': False}]",-0.8588173533330429,False,False,False,False,144398.89999997616,148581.20000004768,,0.0,5.0,1.0,1.25,146521.5,0.0,2123.200000047684,0.5076632474981165,2123.200000047684,0.5076632474981165,Alternate city,"{'Alternate': -0.0015041481237858534, ' city': 0.0}",2025-04-08T17:24:01.171805,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
5817,achorage,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,85,309192,0.0-3.0-0.41,subject_35,67e03b666014ad9eaa888659,67e046600db1221a71fc736a,0.3829200629846763,"[{'key': 'a', 'code': 'KeyA', 'timeStamp': 310356, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 3111, 'content': 'a', 'is_empty': False}, {'key': 'c', 'code': 'KeyC', 'timeStamp': 310677, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 3432, 'content': 'ac', 'is_empty': False}, {'key': 'h', 'code': 'KeyH', 'timeStamp': 311078.00000000006, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 3833, 'content': 'ach', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 311296, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 4051, 'content': 'acho', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 311495, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 4248, 'content': 'achoar', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 311619, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 4373, 'content': 'achoar', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 311971, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 4724, 'content': 'achoa', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 312132, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 4887, 'content': 'acho', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 312246, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 4998, 'content': 'achora', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 312346, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 5099, 'content': 'achora', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 312608, 'stimLoadTimeStamp': 307196, 'timeSinceStimLoad': 5363, 'content': 'achorag', 'is_empty': False}]",-0.0209743464804483,False,False,False,True,307196.0,313013.00000000006,,2.0,11.0,4.0,1.5714285714285714,310356.0,0.0,3111.0,0.5348117586384681,3111.0,0.5348117586384681,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:24:01.648438,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
5670,alaska,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,61,539987,0.0-3.0-0.29,subject_20,67d9934d34ab881ca1365b4a,67dafb05aaf7ec9f16d9df70,0.9901809175732506,"[{'key': 'a', 'code': 'KeyA', 'timeStamp': 601985.900000006, 'content': 'a', 'is_empty': False}, {'key': 'l', 'code': 'KeyL', 'timeStamp': 602344, 'content': 'al', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 603211, 'content': 'a', 'is_empty': False}, {'key': 'l', 'code': 'KeyL', 'timeStamp': 603932.099999994, 'content': 'al', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 604122, 'content': 'ala', 'is_empty': False}, {'key': 's', 'code': 'KeyS', 'timeStamp': 604424.5, 'content': 'alas', 'is_empty': False}, {'key': 'k', 'code': 'KeyK', 'timeStamp': 604590.700000003, 'content': 'alask', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 604825.299999997, 'content': 'alaska', 'is_empty': False}]",-1.0701330627921732,False,False,False,False,,,,1.0,8.0,2.0,1.3333333333333333,601985.900000006,0.0,,,,,Other,{'Other': 0.0},2025-04-08T17:24:02.367447,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
3550,anchorage,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,13,36924,0.0-3.0-0.5,subject_42,67e03b666014ad9eaa888659,67e0415edce47290b637441f,0.0440760885518372,"[{'key': 'a', 'code': 'KeyA', 'timeStamp': 39630, 'stimLoadTimeStamp': 37299, 'timeSinceStimLoad': 2346, 'content': 'a', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 39927, 'stimLoadTimeStamp': 37299, 'timeSinceStimLoad': 2645, 'content': 'an', 'is_empty': False}, {'key': 'c', 'code': 'KeyC', 'timeStamp': 40193, 'stimLoadTimeStamp': 37299, 'timeSinceStimLoad': 2915, 'content': 'anch', 'is_empty': False}, {'key': 'h', 'code': 'KeyH', 'timeStamp': 40317, 'stimLoadTimeStamp': 37299, 'timeSinceStimLoad': 3035, 'content': 'ancho', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 40381, 'stimLoadTimeStamp': 37299, 'timeSinceStimLoad': 3089, 'content': 'ancho', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 40568, 'stimLoadTimeStamp': 37299, 'timeSinceStimLoad': 3275, 'content': 'anchora', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 40678, 'stimLoadTimeStamp': 37299, 'timeSinceStimLoad': 3392, 'content': 'anchorag', 'is_empty': False}]",-0.449684696256757,False,True,False,True,37299.0,40849.0,,0.0,7.0,-1.0,0.875,39630.0,0.0,2346.0,0.6608450704225353,2346.0,0.6608450704225353,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:24:02.920978,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
10873,anchorage,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,47,313897,0.0-3.0-0.22,subject_29,67e03b666014ad9eaa888659,67e0440b7a00a52bad0cb70f,0.8163512044373142,"[{'key': 'a', 'code': 'KeyA', 'timeStamp': 341669, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 8852, 'content': 'a', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 341841, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9024, 'content': 'an', 'is_empty': False}, {'key': 'c', 'code': 'KeyC', 'timeStamp': 341982, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9167, 'content': 'anch', 'is_empty': False}, {'key': 'h', 'code': 'KeyH', 'timeStamp': 342107, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9299, 'content': 'anchor', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 342185, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9368, 'content': 'anchor', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 342215, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9409, 'content': 'anchor', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 342388, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9570, 'content': 'anchorag', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 342466, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9652, 'content': 'anchorage', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 342543, 'stimLoadTimeStamp': 332821, 'timeSinceStimLoad': 9731, 'content': 'anchorage', 'is_empty': False}]",-0.1242601242724156,False,True,False,True,332821.0,343694.0,,0.0,9.0,0.0,1.0,341669.0,0.0,8852.0,0.8141267359514394,8852.0,0.8141267359514394,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:24:03.392470,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
15977,anchorage,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,critical,survey-text,69,655305,0.0-3.0-0.33,subject_4,67e03b666014ad9eaa888659,67e070f6c224bdeb26761c0f,0.390230406243125,"[{'key': 'a', 'code': 'KeyA', 'timeStamp': 663527.1999999881, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 12555.09999999404, 'content': 'a', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 663952.099999994, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 12980.199999988079, 'content': 'an', 'is_empty': False}, {'key': 'c', 'code': 'KeyC', 'timeStamp': 664201.400000006, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 13229.40000000596, 'content': 'anc', 'is_empty': False}, {'key': 'h', 'code': 'KeyH', 'timeStamp': 664389.8000000119, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 13418, 'content': 'anch', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 664578.099999994, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 13605.90000000596, 'content': 'ancho', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 664731.3000000119, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 13759.09999999404, 'content': 'anchor', 'is_empty': False}, {'key': 'a', 'code': 'KeyA', 'timeStamp': 664963.3000000119, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 13991.09999999404, 'content': 'anchora', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 665154.6999999881, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 14182.59999999404, 'content': 'anchorag', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 665378.1999999881, 'stimLoadTimeStamp': 650974.5, 'timeSinceStimLoad': 14406, 'content': 'anchorage', 'is_empty': False}]",-0.2280353067441705,False,True,False,True,650974.5,666954.3000000119,,0.0,9.0,0.0,1.0,663527.1999999881,0.0,12555.09999999404,0.7856856781677288,12555.09999999404,0.7856856781677288,Intuitive,"{'Int': 0.0, 'uitive': 0.0}",2025-04-08T17:24:04.006734,4.83,6.24,0.007246376811594203,0.0002363507445048452,-7.31,-11.19,-4.074,-4.5729999999999995,113.037,19.0,1.7560000000000002,1.7560000000000002,1.0,0.01695148964976152,22.0,272.408,22.0,12.706000000000003,67.138,22.0,33.35002842205615,115.61195872400053,15.0
